Make,Model,Year,Average_Price_LKR,Average_Mileage_km,Listings_Count,Predicted_Next_Week_LKR,Predicted_Next_Month_LKR
MERCEDES-BENZ,CLA,2020,24920000,43920,5,18462500,15210110
MERCEDES-BENZ,CLA,2022,27990000,14000,1,20992500,14991769
MERCEDES-BENZ,CLK,2002,10500000,129000,1,7960376,7756142
MERCEDES-BENZ,CLK,2003,9000000,61000,1,7738588,7738588
MERCEDES-BENZ,CLS350,2005,13900000,83000,1,14715159,14715159
MERCEDES-BENZ,D2,1980,2150000,268510,1,1472300,1472300
MERCEDES-BENZ,E180,2020,29500000,44000,1,22125000,15210110
MERCEDES-BENZ,E200,1994,3975000,134000,1,3268271,3268271
MERCEDES-BENZ,E200,1996,4950000,94000,1,5271029,5676786
MERCEDES-BENZ,E200,1997,5000000,178000,1,5287356,5694369
MERCEDES-BENZ,E200,1998,4933333,141333,3,5287356,5694369
MERCEDES-BENZ,E200,2003,8633333,160000,3,8192810,8192810
MERCEDES-BENZ,E200,2010,14288889,114937,9,15210110,15210110
MERCEDES-BENZ,E200,2011,14712500,141000,4,15352145,15352145
MERCEDES-BENZ,E200,2012,14116667,130220,3,15352145,15352145
MERCEDES-BENZ,E200,2013,22500000,90000,2,15210110,15210110
MERCEDES-BENZ,E200,2014,18000000,127000,1,15352145,15352145
MERCEDES-BENZ,E200,2015,25200000,43100,1,18900000,14715159
MERCEDES-BENZ,E200,2016,28000000,99650,1,16800000,15352145
MERCEDES-BENZ,E200,2018,29500000,80000,1,17700000,15352145
MERCEDES-BENZ,E240,1999,6250000,188000,1,6578885,6578885
MERCEDES-BENZ,E240,2004,10495000,110359,1,7884343,7682059
MERCEDES-BENZ,E240,2005,7800000,164000,1,8026967,8026967
MERCEDES-BENZ,E250,2010,18600000,50000,1,14991769,14991769
MERCEDES-BENZ,E250,2011,21000000,55000,1,14991769,14991769
MERCEDES-BENZ,E250,2014,20500000,85000,1,15210110,15210110
MERCEDES-BENZ,E300,2013,15500000,126000,1,15352145,15352145
MERCEDES-BENZ,E300,2014,17647500,110250,4,15352145,15352145
MERCEDES-BENZ,E300,2015,18060000,82200,5,15210110,15210110
MERCEDES-BENZ,E300,2016,11487500,97500,2,6892500,4014774
MERCEDES-BENZ,E300,2017,28500000,78000,1,17100000,15352145
MERCEDES-BENZ,E300-,2015,21500000,80000,1,15210110,15210110
MERCEDES-BENZ,E350,2017,26737500,72500,2,16042500,15352145
MERCEDES-BENZ,E350E,2017,27533333,96083,6,16200000,15352145
MERCEDES-BENZ,GLA,2015,15950000,73686,2,15025775,15025775
MERCEDES-BENZ,GLA,2019,26500000,61000,1,15900000,15352145
MERCEDES-BENZ,GLA180,2016,18500000,30000,1,14991769,14991769
MERCEDES-BENZ,GLA180,2017,15750000,55000,1,15025775,15025775
MERCEDES-BENZ,GLA180,2018,20000000,39500,2,15025775,15025775
MERCEDES-BENZ,GLA200,2015,17000000,130000,1,15352145,15352145
MERCEDES-BENZ,GLB,2020,27950000,70667,3,16770000,15352145
MERCEDES-BENZ,GLB200,2020,27990000,86000,1,16794000,15352145
MERCEDES-BENZ,GLB200,2024,6500000,12000,1,6861263,6861263
MERCEDES-BENZ,GLC,2016,27000000,76000,1,16200000,15210110
MERCEDES-BENZ,MB,1999,3690000,131470,1,3406095,3406095
MERCEDES-BENZ,MB,2000,1525000,50000,2,1741169,1741169
MERCEDES-BENZ,MB140,1999,3250000,155556,2,3160916,3160916
MERCEDES-BENZ,MB140,2002,6000000,120000,1,6134612,6134612
MERCEDES-BENZ,MB140D,2000,2195000,550,2,2743750,3837344
MERCEDES-BENZ,MB140D,2001,5500000,188408,1,5507123,5507123
MERCEDES-BENZ,S300,2010,20250000,83500,2,15025775,15025775
MERCEDES-BENZ,S300,2011,20800000,81000,1,15025775,15025775
MERCEDES-BENZ,S320,2000,8700000,101000,1,7523254,7523254
MERCEDES-BENZ,S320,2001,7500000,135000,1,7166158,7166158
MERCEDES-BENZ,S320L,2004,11200000,190000,1,15352145,15352145
MERCEDES-BENZ,S350,2004,8900000,107000,1,7925213,7925213
MERCEDES-BENZ,S350,2006,18000000,153000,1,15210110,15210110
MERCEDES-BENZ,S350L,2011,19800000,166000,1,15352145,15352145
MERCEDES-BENZ,SLK,2014,20800000,50000,1,14715159,14715159
MERCEDES-BENZ,SPORTS,2016,9800000,20000,1,7778014,7778014
MERCEDES-BENZ,V6,1984,19000000,26000,1,14250000,11418873
MERCEDES-BENZ,VITO,2016,20500000,168333,3,15352145,15352145
MERCEDES-BENZ,VITO,2017,26166667,76119,3,15700000,15352145
MERCEDES-BENZ,W,1983,1800000,325000,1,1647381,1647381
MERCEDES-BENZ,W,1988,3500000,11,1,3108452,3108452
MERCEDES-BENZ,W,1997,5850000,141000,1,6185531,6185531
MERCEDES-BENZ,W,1999,5550000,150000,1,5595582,5595582
MERCEDES-BENZ,W,2002,6500000,130000,1,6572695,6572695
MERCEDES-BENZ,W,2003,2200000,132000,1,2005381,2005381
MERCEDES-BENZ,W115,1969,1375000,100,1,1421354,1421354
MERCEDES-BENZ,W123,1977,1300000,100000,1,1421354,1421354
MERCEDES-BENZ,W123,1980,2100000,8000,1,1575000,1421354
MERCEDES-BENZ,W123,1981,2350000,160,1,1997500,1608293
MERCEDES-BENZ,W124,1987,3575000,1111,1,3038750,2940834
MERCEDES-BENZ,W124,1988,4950000,121387,1,4123035,4123035
MERCEDES-BENZ,W124,1994,5700000,198000,1,4598887,4363258
MERCEDES-BENZ,W124,1995,4250000,185000,1,4225617,4225617
MERCEDES-BENZ,W124,1998,3850000,173000,1,3837547,3837547
MERCEDES-BENZ,W201,1989,2780000,189000,1,2048212,2048212
MERCEDES-BENZ,W202,1994,4250000,260000,1,3665288,3665288
MERCEDES-BENZ,W202,1995,3450000,197000,1,3542205,3542205
MERCEDES-BENZ,W202,1996,3987500,169228,2,3542205,3542205
MERCEDES-BENZ,W203,2000,6900000,160000,1,6977026,6977026
MERCEDES-BENZ,W203,2002,5990000,90000,1,6416538,6416538
MERCEDES-BENZ,W203,2006,7600000,135000,1,7659457,7659457
MERCEDES-BENZ,W210,1997,5400000,195500,2,5718547,6027365
MERCEDES-BENZ,W210,1998,5150000,173000,2,4675566,4436008
MERCEDES-BENZ,W210,1999,5875000,170000,1,6226852,6226852
MERCEDES-BENZ,W210,2000,5650000,119748,1,5545969,5545969
MERCEDES-BENZ,W211,2002,9450000,62500,1,7664674,7664674
MERCEDES-BENZ,W211,2003,7050000,179500,2,7188578,7188578
MERCEDES-BENZ,W211,2004,9350000,147500,2,7842143,7682059
MERCEDES-BENZ,W211,2005,11500000,123000,1,14564769,14564769
MERCEDES-BENZ,W211,2006,10000000,235000,1,8015606,8015606
MERCEDES-BENZ,W211E320,2004,9500000,126000,1,7682059,7682059
MERCEDES-BENZ,W220,2001,5000000,142000,1,5323838,5519295
MERCEDES-BENZ,W220,2003,7300000,110,1,7160892,7160892
MERCEDES-BENZ,WW20,2003,9200000,109000,1,7363403,7363403
MG,4,2022,13000000,40000,1,15352145,15352145
MG,4,2024,13200000,13000,1,15025775,15025775
MG,6,2014,5870000,85000,1,6377317,6377317
MG,MG,2018,9475000,41500,1,7721197,7721197
MG,MG,2021,9325000,89451,2,8056443,8056443
MG,MG4,2024,14750000,6550,2,14991769,14991769
MG,MGZS1,2019,7900000,254318,1,8143202,8143202
MG,SZ,2018,8500000,67000,1,8056443,8056443
MG,TURBO,2014,6950000,105000,1,7251810,7251810
MG,ZS,2018,8877963,88592,27,8056443,8056443
MG,ZS,2019,9033114,90026,35,8056443,8056443
MG,ZS,2020,9900000,56000,1,8056443,8056443
MG,ZS,2021,9225000,83296,2,8056443,8056443
MG,ZS,2023,11000000,82460,1,14881126,14881126
MG,ZS,2025,13716667,3395,3,14531806,14531806
MG,ZS1,2019,8170000,186517,5,8056443,8056443
MICRO,ACTYON,2008,4959286,123226,14,6572695,6572695
MICRO,ACTYON,2009,4950000,102727,3,5397424,5595582
MICRO,ACTYON,2010,5400000,171171,2,5717122,5717122
MICRO,ACTYON,2012,4800000,150000,1,5364723,5590015
MICRO,ALMAZ,2022,13145000,40500,2,15352145,15352145
MICRO,BAIC,2017,5608750,92835,4,5784636,5784636
MICRO,BAIC,2018,5962500,97000,2,6199253,6199253
MICRO,BAIC,2019,6650000,37800,1,6699392,6699392
MICRO,BAIC,2020,7150000,37812,2,6905094,6905094
MICRO,D20,2017,4000000,127000,1,4130146,4130146
MICRO,EMGRAND,2014,5546667,98706,3,6394155,6394155
MICRO,EMGRAND,2015,4768750,119225,4,5364723,5590015
MICRO,EMGRAND,2016,7900000,25254,1,7691670,7691670
MICRO,GEELY,2007,2600000,124000,1,1875157,1875157
MICRO,GEELY,2010,2780000,285000,1,2623896,2623896
MICRO,GEELY,2013,3490000,146000,1,3621371,3621371
MICRO,GEELY,2017,3975000,60000,1,3799925,3799925
MICRO,HIGH,2010,6700000,500000,1,6892828,6892828
MICRO,JUNIOR,2005,1450000,125466,1,1833937,1833937
MICRO,KDH,2014,11200000,320000,1,15352145,15352145
MICRO,KORANDO,2011,5500000,68300,1,5438046,5438046
MICRO,KORANDO,2012,6066667,160000,6,6636754,6636754
MICRO,KORANDO,2013,5300000,204000,1,5784636,5784636
MICRO,KORANDO,2014,6962500,131000,2,7251810,7251810
MICRO,KORANDO,2015,7216667,140000,3,6877191,6877191
MICRO,KYRON,2006,1475000,148000,1,2065000,2065731
MICRO,KYRON,2007,5762500,186500,2,6404242,6404242
MICRO,KYRON,2008,5163846,177329,26,4918873,4918873
MICRO,KYRON,2009,5684615,166725,13,5755314,5755314
MICRO,KYRON,2010,9566667,117000,3,6791241,6791241
MICRO,KYRON,2011,6650000,150000,1,6892828,6892828
MICRO,KYRON,2012,6050000,214000,1,6636754,6636754
MICRO,KYRON,2013,7350000,62580,2,6420192,6420192
MICRO,KYRON,2014,7500000,135000,1,7406654,7406654
MICRO,LIFAN,2008,2200000,109500,1,1875157,1875157
MICRO,LIFANG,2009,2550000,135000,1,1886114,1886114
MICRO,M,2015,6500000,79000,1,6813564,6813564
MICRO,MICRO,2006,1200000,1111,1,1500000,2059896
MICRO,MICRO,2008,1750000,28,1,2063796,2063796
MICRO,MICRO,2013,9750000,197000,1,8134135,8134135
MICRO,MICRO,2014,13300000,119000,1,15024633,15024633
MICRO,MICRO,2015,16000000,220000,1,15024633,15024633
MICRO,MPV,2004,1450000,125000,1,1803578,1803578
MICRO,MPV,2005,1085000,89766,1,1519000,1770478
MICRO,MPV,2007,2100000,100000,1,1875157,1875157
MICRO,MPV,2010,1733333,98971,3,1875157,1875157
MICRO,MPV,2012,2212500,55010,2,1810271,1810271
MICRO,MPV,2013,2050000,173000,1,1886114,1886114
MICRO,MPV,2014,2780000,123,4,2518386,2518386
MICRO,MPV,2015,2631250,82717,4,1886114,1886114
MICRO,MPV,2016,3141667,135467,3,2681616,2623896
MICRO,MPV,2017,400000,85000,1,560000,911431
MICRO,MVP,2010,2200000,130000,1,1886114,1886114
MICRO,MX7,2009,2554167,137833,6,2014549,2014549
MICRO,MX7,2010,2750000,163000,1,2802571,2802571
MICRO,MX7,2011,3127000,126600,5,3867968,3867968
MICRO,MX7,2012,3267000,116670,10,3787230,3787230
MICRO,MX7,2013,3420833,138060,6,3867968,3867968
MICRO,MX7,2014,3767500,79269,6,4058680,4058680
MICRO,MX7,2015,3911667,136592,6,4106531,4106531
MICRO,PANDA,2011,2510667,92527,15,1875157,1875157
MICRO,PANDA,2012,2675303,145181,33,2623896,2623896
MICRO,PANDA,2013,3041400,84056,25,3128159,3128159
MICRO,PANDA,2014,3030147,75307,34,2673961,2673961
MICRO,PANDA,2015,3026113,76279,97,3492838,3492838
MICRO,PANDA,2016,3303214,81002,28,3492838,3492838
MICRO,PANDA,2017,3625385,71832,26,3621371,3621371
MICRO,PANDA,2018,4080000,54252,15,3799925,3799925
MICRO,PRIVILEGE,2006,1200000,1111,1,1500000,1770478
MICRO,PROTON,2023,6600000,13000,1,6607977,6607977
MICRO,REXTON,2008,7125000,145594,17,7443915,7443915
MICRO,REXTON,2009,7450000,165000,1,7602862,7602862
MICRO,REXTON,2013,11525000,137472,3,8441637,8311446
MICRO,REXTON,2014,11608333,150037,3,15352145,15352145
MICRO,REXTON,2015,11494167,142936,18,8311446,8311446
MICRO,REXTON,2016,12245000,150000,2,15352145,15352145
MICRO,REXTON,2017,15075000,143500,4,15352145,15352145
MICRO,REXTON,2018,19900000,87000,2,15352145,15352145
MICRO,REXTON,2020,23000000,74000,2,15352145,15352145
MICRO,RHINO,2012,3500000,129,1,3712431,3712431
MICRO,RHINO,2015,2850000,12357,1,2689875,2689875
MICRO,SSANGYONG,2008,7575000,205667,3,8101925,8101925
MICRO,SSANGYONG,2009,8150000,222000,1,8015606,8015606
MICRO,SSANGYONG,2015,8500000,135667,3,8099797,8056443
MICRO,SSANGYONG,2016,6900000,99,1,7086614,7086614
MICRO,SSANGYONG,2017,6995000,1,1,7086614,7086614
MICRO,TIGGO,2024,10300000,9700,1,7795657,7795657
MICRO,TIVOLI,2015,7260000,119800,5,8143202,8143202
MICRO,TIVOLI,2016,7256000,93305,5,7389512,7389512
MICRO,TIVOLI,2017,8240000,80712,5,8056443,8056443
MICRO,TIVOLI,2018,8500000,94000,1,8056443,8056443
MICRO,TOURER,2012,10200000,380000,1,8056443,8056443
MICRO,TOURER,2013,1300000,373000,1,1820000,2096770
MICRO,TOURER,2014,9500000,142101,2,8056443,8056443
MICRO,TREND,2007,2395000,123,1,2035750,1810271
MICRO,TREND,2008,1925000,93750,4,1875157,1875157
MICRO,TREND,2009,2028750,71062,4,1810271,1810271
MICRO,TREND,2010,1860000,90728,3,1875157,1875157
MICRO,TREND,2011,1891667,75667,3,1875157,1875157
MICRO,TREND,2012,1982692,90662,13,1875157,1875157
MICRO,TREND,2014,1500000,42000,1,1810271,1810271
MICRO,VOLEEX,2012,3975000,128000,1,4130146,4130146
MICRO,X25,2017,5700000,106732,3,5899437,5899437
MICRO,X25,2018,6250000,90000,1,6636754,6636754
MICRO,X25,2019,6525000,48800,1,6813564,6813564
MICRO,X25,2020,6150000,88000,1,6636754,6636754
MINI,AUSTIN,1960,2550000,67200,1,1530000,1421354
MINI,COOPER,1959,2000000,48400,2,1630010,1630010
MINI,COOPER,1960,2750000,105000,2,1665866,1630010
MINI,COOPER,1966,4300000,18000,1,3742396,3742396
MINI,COOPER,1975,2300000,10,1,1955000,1630010
MINI,COOPER,1989,3000000,200000,1,2730924,2393177
MINI,COOPER,1996,1650000,12000,1,1926148,1926148
MINI,COOPER,1997,2400000,71000,1,1977140,1977140
MINI,COOPER,2002,6500000,32000,1,6648997,6648997
MINI,COOPER,2010,9800000,1,1,8330000,7621726
MINI,COOPER,2014,12750000,30250,1,14450381,14450381
MINI,COOPER,2015,13500000,15000,1,14450381,14450381
MINI,COOPER,2017,15383333,48083,6,14483158,14483158
MINI,COUNTRYMAN,2017,21000000,53000,1,15025775,15025775
MINI,MINI,1999,2800000,38000,1,2382520,2382520
MINI,MINICOOPER,2026,2400000,1,1,2040000,1810271
MINI,MORRIS,1995,3100000,78000,1,3089731,3089731
MINI,MORRIS,1997,2800000,22222,1,2382520,2382520
MITSUBISHI,3G83,2008,4240000,156000,1,4584226,4584226
MITSUBISHI,4D56,1988,6850000,491000,1,5861376,5861376
MITSUBISHI,4DR,1966,2750000,250000,1,2246313,2246313
MITSUBISHI,4DR,1967,4550000,250000,1,3902051,3902051
MITSUBISHI,4DR,1981,4900000,29132,1,4358033,4358033
MITSUBISHI,4DR,1982,4975000,205000,1,4186735,4186735
MITSUBISHI,4DR,1988,2500000,3232,1,2125000,1710950
MITSUBISHI,4DR5,1954,2500000,50000,1,1518141,1518141
MITSUBISHI,4DR5,1964,3450000,1,1,2932500,2554361
MITSUBISHI,4DR5,1967,4500000,200000,1,3727812,3727812
MITSUBISHI,4DR5,1968,3725000,106172,2,3104837,3104837
MITSUBISHI,4DR5,1969,3066667,109667,3,1840000,1518141
MITSUBISHI,4DR5,1970,2150000,8528,1,1612500,1518141
MITSUBISHI,4DR5,1971,2300000,200000,1,1518141,1518141
MITSUBISHI,4DR5,1973,4300000,300000,1,3601866,3601866
MITSUBISHI,4DR5,1979,3850000,6171,1,3104837,3104837
MITSUBISHI,4DR5,1980,3060714,48572,7,2914856,2554361
MITSUBISHI,4DR5,1981,2800000,150000,1,2111985,2111985
MITSUBISHI,4DR5,1989,3750000,110000,1,3064650,3064650
MITSUBISHI,4DR5,1994,3900000,1,1,3315000,3104837
MITSUBISHI,4DR5,1995,5500000,70000,1,5230885,5230885
MITSUBISHI,4DR6,1970,2350000,125000,1,1421354,1421354
MITSUBISHI,4DR6,1981,3500000,100000,1,2729024,2391511
MITSUBISHI,58,1996,4175000,200000,1,4225617,4225617
MITSUBISHI,A172A,1980,2250000,24557,1,1687500,1421354
MITSUBISHI,AL300,1984,1500000,200000,1,1421354,1421354
MITSUBISHI,ASX,2010,8950000,143364,1,8092904,8092904
MITSUBISHI,ASX,2015,10866667,183870,3,14792916,15024633
MITSUBISHI,ATTRAGE,2014,6337500,66572,2,6417807,6417807
MITSUBISHI,ATTRAGE,2015,7100000,200000,1,7251810,7251810
MITSUBISHI,ATTRAGE,2016,6962500,137500,2,7251810,7251810
MITSUBISHI,ATTRAGE,2017,6700000,168000,1,6927945,6927945
MITSUBISHI,ATTRAGE,2019,7850000,69000,1,8097573,8097573
MITSUBISHI,ATTRAGE,2020,9875000,60000,1,8011300,8011300
MITSUBISHI,BUDDY,1999,3990000,132000,1,3837547,3837547
MITSUBISHI,C11,1989,975000,56800,1,1365000,1421354
MITSUBISHI,C11A,1985,1030000,1111,1,1287500,1421354
MITSUBISHI,C12,1984,1375000,24567,1,1421354,1421354
MITSUBISHI,C12,1985,750000,222,1,937500,1287435
MITSUBISHI,C12,1986,4708333,120000,3,2825000,1421354
MITSUBISHI,C12,1989,1000000,200000,1,1400000,1472300
MITSUBISHI,CARRIER,1992,6850000,52000,1,5695759,5695759
MITSUBISHI,CB1,1993,2750000,240000,1,2060181,2060181
MITSUBISHI,CB8,1992,3275000,320000,1,2843359,2491706
MITSUBISHI,CB8,1995,2850000,275825,1,2418318,2418318
MITSUBISHI,CB8,1998,2700000,100000,1,1876859,1876859
MITSUBISHI,CHARIOT,2000,5375000,185225,1,5664228,5664228
MITSUBISHI,CK1A,1999,4350000,242540,1,4702010,4702010
MITSUBISHI,CK2,1999,4300000,345000,1,4336909,4336909
MITSUBISHI,COLT,1974,700000,64000,1,980000,1421354
MITSUBISHI,COLT,1980,1047500,1251,2,1309375,1421354
MITSUBISHI,COLT,1981,587500,122500,2,822500,1370942
MITSUBISHI,COLT,1984,950000,1,1,1187500,1421354
MITSUBISHI,COLT,1985,560000,50000,1,784000,1276004
MITSUBISHI,COLT,1990,1500000,60000,1,1421354,1421354
MITSUBISHI,COLT,2003,3775000,180000,1,3662133,3662133
MITSUBISHI,CS1,2003,4200000,221000,3,5661674,5869534
MITSUBISHI,CS1,2004,5931667,186667,3,6167830,6167830
MITSUBISHI,CS1,2006,6000000,242884,1,6603113,6603113
MITSUBISHI,CS1,2008,5106250,140550,4,6398214,6779027
MITSUBISHI,CS1,2012,6690000,142000,1,6927945,6927945
MITSUBISHI,CS2,2002,5950000,190000,1,6361743,6361743
MITSUBISHI,CS2,2003,4500000,111111,1,4782355,4782355
MITSUBISHI,DELICA,1978,495000,123456,1,693000,1127896
MITSUBISHI,DELICA,1980,1333333,156133,3,1421354,1421354
MITSUBISHI,DELICA,1981,957500,275000,2,1340500,1472300
MITSUBISHI,DELICA,1982,1470000,187504,2,1421354,1421354
MITSUBISHI,DELICA,1983,1140000,219047,5,1472300,1472300
MITSUBISHI,DELICA,1984,1260000,202819,3,1421354,1421354
MITSUBISHI,DELICA,1985,1700000,217500,2,1472300,1472300
MITSUBISHI,DELICA,1986,1690000,185000,1,1421354,1421354
MITSUBISHI,DELICA,1987,1350000,123456,1,1421354,1421354
MITSUBISHI,DELICA,1989,2690000,2,1,2286500,1840982
MITSUBISHI,DELICA,1991,4000000,150000,1,2880313,2524090
MITSUBISHI,DELICA,1992,7450000,218875,1,5378980,5378980
MITSUBISHI,DELICA,1993,5550000,224000,1,4300007,4007853
MITSUBISHI,DELICA,1995,4850000,185000,1,4639347,4639347
MITSUBISHI,DELICA,1998,5790000,212000,5,5561388,5966788
MITSUBISHI,DELICA,1999,4250000,123456,1,3852085,3852085
MITSUBISHI,DELICA,2007,7500000,405000,1,6808635,6808635
MITSUBISHI,DELICA,2024,9382500,16700,2,7400303,7400303
MITSUBISHI,DUAL,1991,3800000,595999,1,3242829,3242829
MITSUBISHI,ECLIPSE,2018,14948421,96336,19,15352145,15352145
MITSUBISHI,ECLIPSE,2019,15110952,69348,21,15352145,15352145
MITSUBISHI,ECLIPSE,2020,15486000,194400,5,15352145,15352145
MITSUBISHI,ECLIPSE,2023,18920000,17218,2,15025775,15025775
MITSUBISHI,ECLIPSE,2024,21500000,2900,1,18275000,14991769
MITSUBISHI,ECONO,1982,475000,100000,1,665000,1082324
MITSUBISHI,EK,2007,4770000,168000,1,5430992,5630382
MITSUBISHI,EK,2015,5875000,90000,3,6473140,6473140
MITSUBISHI,EK,2016,5610000,101000,4,6473140,6473140
MITSUBISHI,EK,2017,6087500,82000,2,5932680,5932680
MITSUBISHI,EK,2019,6562500,99500,2,6473140,6473140
MITSUBISHI,EK,2022,7475000,16570,1,7104386,7104386
MITSUBISHI,EK,2023,7490952,12325,21,6955860,6955860
MITSUBISHI,EK,2024,7617857,4679,7,7086614,7086614
MITSUBISHI,EK-X,2023,8450000,4900,1,7703723,7703723
MITSUBISHI,EVOLUTION,1996,6850000,85000,1,6887471,6887471
MITSUBISHI,EVOLUTION,1997,6625000,153500,2,6653886,6653886
MITSUBISHI,EVOLUTION,1999,8925000,132500,2,7682059,7682059
MITSUBISHI,EVOLUTION,2001,11500000,123,1,14375000,14531806
MITSUBISHI,EVOLUTION,2006,23500000,49000,1,17625000,14531806
MITSUBISHI,EVOLUTION,2007,17500000,111111,1,14564769,14564769
MITSUBISHI,FIORE,1985,395000,10000,1,533250,821311
MITSUBISHI,FLAT,1978,715000,250000,1,1001000,1472300
MITSUBISHI,FO5,1986,2850000,315000,1,2060181,2060181
MITSUBISHI,GALANT,1973,390000,100000,1,546000,888645
MITSUBISHI,GALANT,1979,450000,123456,1,630000,1025360
MITSUBISHI,GALANT,1983,981250,70200,4,1388333,1421354
MITSUBISHI,GALANT,1984,850000,111,1,1062500,1421354
MITSUBISHI,GALANT,1985,1071667,72083,3,1421354,1421354
MITSUBISHI,GALANT,1986,1150000,12345,1,1421354,1421354
MITSUBISHI,GALANT,1989,4687500,201134,2,2812500,1472300
MITSUBISHI,GALANT,1991,1775000,172000,1,1472300,1472300
MITSUBISHI,GALANT,1999,3083333,110411,3,3288235,3288235
MITSUBISHI,GALANT,2000,3531667,178294,3,3462900,3462900
MITSUBISHI,GALANT,2001,4400000,389000,1,4286609,4286609
MITSUBISHI,GALANT,2002,3850000,194000,1,3697963,3697963
MITSUBISHI,GALANT,2003,4350000,196000,1,4286609,4286609
MITSUBISHI,GDI,1999,5885000,182000,1,6226852,6226852
MITSUBISHI,GL,1980,640000,125000,1,896000,1421354
MITSUBISHI,GLX,1985,760000,100000,1,1064000,1421354
MITSUBISHI,I,1966,675000,123456,1,945000,1518141
MITSUBISHI,I,2013,3550000,123500,2,3867968,3867968
MITSUBISHI,INTERCOOLER,1995,1111111,165000,1,1555555,1728241
MITSUBISHI,J,1974,3850000,6850,1,3132508,3132508
MITSUBISHI,J20,1968,2450000,200000,1,1470000,1421354
MITSUBISHI,J24,1980,3350000,2548,1,2914856,2554361
MITSUBISHI,J32,1968,2100000,75000,1,1421354,1421354
MITSUBISHI,J44,1972,3400000,73000,1,2914856,2554361
MITSUBISHI,J44,1980,3850000,100000,1,3104837,3104837
MITSUBISHI,K35T,1998,6500000,251000,1,6842331,6842331
MITSUBISHI,L200,1988,2825000,30617,2,2933592,2627331
MITSUBISHI,L200,1990,4600000,51000,1,3975401,3975401
MITSUBISHI,L200,1991,3700000,300000,1,3170915,3170915
MITSUBISHI,L200,1992,3886667,111897,6,3311050,3311050
MITSUBISHI,L200,1993,4189286,156079,7,3595296,3595296
MITSUBISHI,L200,1994,5000000,275000,2,4522253,4522253
MITSUBISHI,L200,1995,5155000,134091,5,4633607,4633607
MITSUBISHI,L200,1997,4720000,212691,5,4732925,4490429
MITSUBISHI,L200,1998,5056667,150027,6,5450415,5744754
MITSUBISHI,L200,1999,5500000,250000,1,5755314,5755314
MITSUBISHI,L200,2001,5025000,195000,2,5052282,4873364
MITSUBISHI,L200,2002,6650000,12345,1,6698067,6698067
MITSUBISHI,L200,2003,6222500,280000,2,5869534,5869534
MITSUBISHI,L200,2004,5508333,221551,3,6603113,6603113
MITSUBISHI,L200,2005,5530000,300000,1,5755314,5755314
MITSUBISHI,L200,2006,8325000,260500,2,7836374,7836374
MITSUBISHI,L200,2007,8675000,212750,4,7970692,7970692
MITSUBISHI,L200,2008,8200000,155667,3,7970692,7970692
MITSUBISHI,L200,2010,7450000,383000,1,7369111,7369111
MITSUBISHI,L200,2011,8172500,181000,2,7290599,7290599
MITSUBISHI,L200,2013,9525000,161000,1,8011300,8011300
MITSUBISHI,L200,2014,11950000,190000,1,14797742,14797742
MITSUBISHI,L200,2015,11575000,99402,2,14797742,14797742
MITSUBISHI,L200,2016,12450000,228333,3,14797742,14797742
MITSUBISHI,L200,2017,14900000,159000,1,14797742,14797742
MITSUBISHI,L200,2019,18650000,122000,3,14797742,14797742
MITSUBISHI,L200,2020,19603125,59601,8,14797742,14797742
MITSUBISHI,L200,2024,27500000,3800,1,23375000,18820446
MITSUBISHI,L200,2025,22500000,4200,1,19125000,15398547
MITSUBISHI,L300,1979,775000,66666,1,1085000,1421354
MITSUBISHI,L300,1980,1112857,93689,7,1421354,1421354
MITSUBISHI,L300,1981,1010000,45203,6,1066500,1421354
MITSUBISHI,L300,1982,1425000,135465,1,1421354,1421354
MITSUBISHI,L300,1983,2361538,103334,13,1421354,1421354
MITSUBISHI,L300,1984,1226500,127260,10,1421354,1421354
MITSUBISHI,L300,1985,1273500,97892,10,1421354,1421354
MITSUBISHI,L300,1986,1583333,98400,3,1421354,1421354
MITSUBISHI,L300,1987,1816667,187196,3,1421354,1421354
MITSUBISHI,L300,1989,1790000,200000,1,1472300,1472300
MITSUBISHI,L300,1992,4500000,300000,1,3624425,3624425
MITSUBISHI,L300,2010,7500000,95000,1,6648642,6648642
MITSUBISHI,L300,2011,6500000,273695,1,6321921,6321921
MITSUBISHI,L400,1994,3600000,150000,1,3013826,3013826
MITSUBISHI,L400,1995,4516667,181667,3,4918541,4666535
MITSUBISHI,L400,1996,6700000,200000,1,6568597,6568597
MITSUBISHI,L400,1997,6000000,157500,1,6342903,6342903
MITSUBISHI,L400,1998,5450000,210000,1,5664228,5664228
MITSUBISHI,L400,1999,6000000,230000,1,6559295,6559295
MITSUBISHI,L400,2000,2300000,20,1,1996774,1996774
MITSUBISHI,LANCER,1970,475000,63256,1,665000,1082324
MITSUBISHI,LANCER,1973,762500,347500,2,1067500,1472300
