Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
CAR,HONDA,CITY RS,THAILAND,PETROL,988.0,GALLE,RECONDITIONED,1,,CITY RS
CAR,LEXUS,3BA-VJA310W LX600,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,2,3BA-VJA310W,LX600
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,ANURADHAPURA,RECONDITIONED,5,3BA-TRJ150W,TX-L
CAR,NISSAN,5AA-B44W DAYZ,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,3,5AA-B44W,DAYZ
CAR,TOYOTA,CH-R,JAPAN,PETROL,1196.0,KALUTARA,RECONDITIONED,1,CH-R,Unknown
CAR,TOYOTA,YARIS  ATIV,THAILAND,PETROL,1197.0,MATALE,RECONDITIONED,1,,YARIS  ATIV
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,2,5BA-M900A,ROOMY
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1490.0,KURUNEGALA,RECONDITIONED,1,5BA-MZEA17,COROLLA
CAR,TOYOTA,5BA-M700A PASSO,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,1,5BA-M700A,PASSO
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,3,5AA-MH95S,WAGON R
CAR,HONDA,CRV VTIL,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,1,,CRV VTIL
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,KALUTARA,RECONDITIONED,1,,YARIS CROSS
CAR,TOYOTA,YARIS ATIV,THAILAND,PETROL,1197.0,GAMPAHA,RECONDITIONED,1,,YARIS ATIV
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,656.0,PUTTALAM,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,VAVUNIYA,RECONDITIONED,1,,6AA RV5 VEZEL
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,656.0,BADULLA,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,6,,YARIS CROSS
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2,5AA-MK94S,SPACIA
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,PUTTALAM,RECONDITIONED,2,5AA-MH95S,WAGON R
CAR,DAIHATSU,5AA A202S  ROCKY,JAPAN,PETROL/ELE,78.0,MATARA,RECONDITIONED,1,,5AA A202S  ROCKY
CAR,SUZUKI,4AA-MK53S SPACIA,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,4AA-MK53S,SPACIA
CAR,SUZUKI,5BD DA17 V,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,,5BD DA17 V
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL/ELE,657.0,GAMPAHA,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL/ELE,658.0,KALUTARA,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,MAZDA,5AA-MM53S FLAIR,JAPAN,PETROL/ELE,658.0,COLOMBO,RECONDITIONED,1,5AA-MM53S,FLAIR
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,TOYOTA,3BA-A210ARAIZE,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,3BA-A210ARAIZE,Unknown
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,3,5BD-DA17V,EVERY
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,KALUTARA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,POLONNARUWA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,GAMPAHA,RECONDITIONED,1,,SEALION 6 SUPERIOR
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,2,5BA-LA350S,MIRA
CAR,SUZUKI,WAGON R 5AA-MH95S,JAPAN,PETROL,657.0,COLOMBO,RECONDITIONED,2,,WAGON R 5AA-MH95S
CAR,HONDA,6AA-RV5,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,1,6AA-RV5,VEZAL
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL/ELE,657.0,COLOMBO,RECONDITIONED,2,5AA-MR92S,HUSTLER
CAR,HONDA,6AA-RV5  VEZEL,JAPAN,PETROL/ELE,1496.0,KURUNEGALA,RECONDITIONED,2,6AA-RV5,VEZEL
CAR,TOYOTA,3BA-TRJ250W,JAPAN,PETROL,2693.0,ANURADHAPURA,RECONDITIONED,1,3BA-TRJ250W,Unknown
CAR,TOYOTA,6AA-ZWR90W VOXY,JAPAN,PETROL/ELE,1797.0,RATNAPURA,RECONDITIONED,1,6AA-ZWR90W,VOXY
CAR,VOLKSWAGEN,3BA-AWDLA  POLO,GERMANY,PETROL,999.0,GALLE,RECONDITIONED,1,3BA-AWDLA,POLO
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,TOYOTA,YARIS ATIV,THAILAND,PETROL,1197.0,ANURADHAPURA,RECONDITIONED,1,,YARIS ATIV
CAR,SUZUKI,5AA-HA97S ALTO,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,1,5AA-HA97S,ALTO
CAR,HONDA,6BA-JF5,JAPAN,PETROL,658.0,POLONNARUWA,RECONDITIONED,1,6BA-JF5,N-BOX
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,1,3BA-DA17W,EVERY
CAR,SUZUKI,5BD-DA17V EVERY JOIN,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5BD-DA17V,EVERY JOIN
CAR,SUZUKI,5AA-MH-95S WAGON R,JAPAN,PETROL/ELE,656.0,BADULLA,RECONDITIONED,1,5AA-MH-95S,WAGON R
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,PUTTALAM,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,NISSAN,5BA-B43W,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5BA-B43W,DAYS
CAR,MERCEDES BENZ,MAYBACH S 580,GERMANY,PETROL/ELE,3982.0,COLOMBO,RECONDITIONED,1,,MAYBACH S 580
CAR,DAIHATSU,MIRA E.S 5BA-LA350S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,MIRA E.S 5BA-LA350S
CAR,TOYOTA,3BA-TRJ250W PRADO,JAPAN,PETROL,2693.0,JAFFNA,RECONDITIONED,1,3BA-TRJ250W,PRADO
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL/ELE,660.0,KURUNEGALA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,TOYOTA,5BA-KSP 210 YARIS,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,1,5BA-KSP,210 YARIS
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,658.0,TRINCOMALEE,RECONDITIONED,1,3BA-DA17W,EVERY
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1490.0,AMPARA,RECONDITIONED,1,5BA-MZEA17,COROLLA
CAR,SUZUKI,5BA-MH85S,JAPAN,PETROL/ELE,658.0,GALLE,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,LAND ROVER,3BA-LE72XAA DEFENDER,UNITED KINGDOM,PETROL,1997.0,KANDY,RECONDITIONED,1,3BA-LE72XAA,DEFENDER
CAR,TOYOTA,6AA-MXPJ15 YARIS,JAPAN,PETROL/ELE,1496.0,GALLE,RECONDITIONED,1,6AA-MXPJ15,YARIS
CAR,DAIHATSU,5BA LA900S TAFT,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,5BA LA900S TAFT
CAR,TOYOTA,3BA-TRJ205W,JAPAN,PETROL,2693.0,KALUTARA,RECONDITIONED,1,3BA-TRJ205W,Unknown
CAR,HONDA,6AA-RV5,JAPAN,PETROL/ELE,1496.0,PUTTALAM,RECONDITIONED,1,6AA-RV5,VEZAL
CAR,B.M.W.,3AA-12FJ20,GERMANY,PETROL,1998.0,COLOMBO,RECONDITIONED,1,3AA-12FJ20,523I
CAR,LEXUS,LX500D,NEW ZEALAND,DIESEL,3346.0,COLOMBO,RECONDITIONED,1,,LX500D
CAR,HONDA,CITY RS,THAILAND,PETROL,998.0,MATALE,RECONDITIONED,1,,CITY RS
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,COLOMBO,BRAND NEW,11,,DOLPHIN-DYNAMIC 70
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,GALLE,BRAND NEW,13,,SEALION 6 SUPERIOR
CAR,PERODUA,AXIA-CG1SZ,MALAYSIA,PETROL,998.0,GALLE,BRAND NEW,3,AXIA-CG1SZ,Unknown
CAR,TATA,CURVV CREATIVE,INDIA,PETROL,1199.0,GAMPAHA,BRAND NEW,1,,CURVV CREATIVE
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,BADULLA,BRAND NEW,1,,AXIA CG1GZ
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,PUTTALAM,BRAND NEW,4,ATTO-3-SUPERIOR,Unknown
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,KURUNEGALA,BRAND NEW,4,,SEALION 6 SUPERIOR
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,KALUTARA,BRAND NEW,2,,AXIA CG1GZ
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,MATARA,BRAND NEW,3,ATTO3-ADVANCED,Unknown
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,BADULLA,BRAND NEW,1,ATTO3-ADVANCED,Unknown
CAR,KIA,SONET,INDIA,PETROL,998.0,BATTICALOA,BRAND NEW,1,,SONET
CAR,AUDI,E-TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,KURUNEGALA,BRAND NEW,1,,E-TRON 50 QUATTRO
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,ANURADHAPURA,BRAND NEW,1,,A250RA-GBVV RAIZE
CAR,DFSK,GLORY I AUTO,SRI LANKA,PETROL,1498.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,GLORY I AUTO
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,2,,X55 II LUXURY
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,X55 II LUXURY
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,2,5BA-KSP210,YARIS X
CAR,SUZUKI,5AA-HA97S ALTO,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5AA-HA97S,ALTO
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2,6AA-MXPJ10,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,KALUTARA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,SUZUKI,5AA-MR92S,JAPAN,PETROL/ELE,658.0,KALUTARA,RECONDITIONED,1,5AA-MR92S,HUSTELER
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2,5AA-MR92S,HUSTLER
CAR,NISSAN,5BD-DR17V,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BD-DR17V,CLIPER
CAR,SUZUKI,5BA-MH85S,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL/ELE,657.0,VAVUNIYA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1496.0,COLOMBO,RECONDITIONED,4,5BA-MZEA17,COROLLA
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,JAFFNA,RECONDITIONED,1,,6AA RV5 VEZEL
CAR,TOYOTA,5BA-M700A PASSO,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,1,5BA-M700A,PASSO
CAR,NISSAN,ALMERA,THAILAND,PETROL,996.0,COLOMBO,RECONDITIONED,1,,ALMERA
CAR,SUZUKI,5AA-MH95 WAGON R,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,1,5AA-MH95,WAGON R
CAR,SUZUKI,5AA-MH95S,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,5AA-MH95S,WAGON 4
CAR,MITSUBISHI,4AA-B35W EK X,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,4AA-B35W,EK X
CAR,SUZUKI,4AA-MN71S,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,4AA-MN71S,X BEE
CAR,BENTLEY,FLYING SPUR AZURE,UNITED KINGDOM,PETROL/ELE,2894.0,COLOMBO,RECONDITIONED,1,,FLYING SPUR AZURE
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,MONERAGALA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5AA-A202A,JAPAN,PETROL/ELE,78.0,MATARA,RECONDITIONED,1,5AA-A202A,Unknown
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,NUWARA-ELIYA,RECONDITIONED,1,6AA-MXPJ10,YARIS
CAR,NISSAN,3BD-DR17V CLIPPER,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,3BD-DR17V,CLIPPER
CAR,TOYOTA,LAND CRUISER PRADO,JAPAN,DIESEL,2800.0,COLOMBO,RECONDITIONED,1,,LAND CRUISER PRADO
CAR,HONDA,CR V VTI L7,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,1,,CR V VTI L7
CAR,MERCEDES BENZ,4AA-213077C E200,GERMANY,PETROL,1496.0,PUTTALAM,RECONDITIONED,1,4AA-213077C,E200
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,KURUNEGALA,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,SUZUKI,5AA-MR92S,JAPAN,PETROL/ELE,658.0,KANDY,RECONDITIONED,1,5AA-MR92S,HUSTELER
CAR,HONDA,6AA- RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,KALUTARA,RECONDITIONED,1,,6AA- RV5 VEZEL
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,698.0,COLOMBO,RECONDITIONED,1,5BA-LA350S,MIRA E.S
CAR,DAIHATSU,5BA-M700S BOON,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,5BA-M700S,BOON
CAR,MAZDA,5AA-MJ95S FLAIR,JAPAN,PETROL/ELE,658.0,MONERAGALA,RECONDITIONED,1,5AA-MJ95S,FLAIR
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL/ELE,658.0,ANURADHAPURA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,TOYOTA,6AA-ZWR90W VOXY,JAPAN,PETROL/ELE,1796.0,TRINCOMALEE,RECONDITIONED,1,6AA-ZWR90W,VOXY
CAR,AUDI,3AA-F3DFY Q3 S LINE,GERMANY,PETROL,1498.0,COLOMBO,RECONDITIONED,1,3AA-F3DFY,Q3 S LINE
CAR,VOLKSWAGEN,3BA-AWDLA POLO,GERMANY,PETROL,996.0,COLOMBO,RECONDITIONED,1,3BA-AWDLA,POLO
CAR,NISSAN,6AA-FE13,JAPAN,PETROL/ELE,100.0,GAMPAHA,RECONDITIONED,1,6AA-FE13,NOTE AURA
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,3,5BA-KSP210,YARIS
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,5BA-LA350S,MIRA  ES
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,BATTICALOA,RECONDITIONED,1,3BA-A210A,RAIZE
CAR,NISSAN,3BA-DR17W,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,1,3BA-DR17W,Unknown
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL,1000.0,KURUNEGALA,RECONDITIONED,1,4AA-MN71S,XBEE
CAR,B.M.W.,3BA-7K15 218 I,GERMANY,PETROL,1496.0,KALUTARA,RECONDITIONED,1,3BA-7K15,218 I
CAR,SUZUKI,WAGON R  4AA-MH55S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,WAGON R  4AA-MH55S
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,4AA-MN71S,X BEE
CAR,LAND ROVER,3LA LZ15TB,UNITED KINGDOM,PETROL/ELE,1498.0,GALLE,RECONDITIONED,1,,3LA LZ15TB
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL/ELE,658.0,KURUNEGALA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,MITSUBISHI,5AA-B34W  EK X,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5AA-B34W,EK X
CAR,SUZUKI,3BA-HA37S ALTO,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2,3BA-HA37S,ALTO
CAR,SUZUKI,3BA-DA17W EVERYWAGON,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,3BA-DA17W,EVERYWAGON
CAR,LAND ROVER,3BA-LE72XAA DEFENDER,JAPAN,PETROL,1990.0,COLOMBO,RECONDITIONED,1,3BA-LE72XAA,DEFENDER
CAR,SUBARU,5BA-M900F JUSTY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,5BA-M900F,JUSTY
CAR,SUZUKI,5AA-ZCEDS SWIFT,JAPAN,PETROL,1198.0,GAMPAHA,RECONDITIONED,1,5AA-ZCEDS,SWIFT
CAR,TOYOTA,6AA-MXPJ15 YARIS,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,1,6AA-MXPJ15,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,650.0,GALLE,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,DAIHATSU,5BA-LA900S,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,5BA-LA900S,TALF
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2,5BD-DA17V,EVERY
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,AMPARA,RECONDITIONED,1,4BA-M900A,ROOMY
CAR,LAND ROVER,3BA-LE72XAADEFENDER,UNITED KINGDOM,PETROL,1997.0,COLOMBO,RECONDITIONED,1,3BA-LE72XAADEFENDER,Unknown
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,MERCEDES BENZ,GLB 200 AMG LINE,UNITED KINGDOM,PETROL,1332.0,GAMPAHA,RECONDITIONED,1,,GLB 200 AMG LINE
CAR,LEXUS,5AA-TALH17,JAPAN,PETROL/ELE,2393.0,COLOMBO,RECONDITIONED,1,5AA-TALH17,Unknown
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,HAMBANTOTA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL/ELE,658.0,ANURADHAPURA,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,DAIHATSU,5BA-LA150S MOVE,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5BA-LA150S,MOVE
CAR,SUZUKI,5AA-MK53S SPACIA,JAPAN,PETROL/ELE,658.0,KURUNEGALA,RECONDITIONED,1,5AA-MK53S,SPACIA
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,656.0,KEGALLE,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,TOYOTA,5BA KSP210 YARIS,JAPAN,PETROL,996.0,HAMBANTOTA,RECONDITIONED,1,,5BA KSP210 YARIS
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3440.0,COLOMBO,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,SUZUKI,5AA-MX91S WAGON R,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,1,5AA-MX91S,WAGON R
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL/ELE,657.0,MATARA,RECONDITIONED,1,5AA-MR92S,HUSTLER
CAR,SUZUKI,3BD-DA17V,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,3BD-DA17V,EVERY JOIN
CAR,NISSAN,ALMERA VL,THAILAND,PETROL,999.0,COLOMBO,RECONDITIONED,1,,ALMERA VL
CAR,LAND ROVER,RANGE ROVER EVOQUE,UNITED KINGDOM,PETROL/ELE,1498.0,COLOMBO,RECONDITIONED,1,,RANGE ROVER EVOQUE
CAR,VOLKSWAGEN,3BA-AWDLA,GERMANY,PETROL,996.0,COLOMBO,RECONDITIONED,1,3BA-AWDLA,POLO
CAR,TOYOTA,4BA-M900A  ROOMY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,4BA-M900A,ROOMY
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL,657.0,GAMPAHA,RECONDITIONED,1,5AA-MR92S,HUSTLER
CAR,SUZUKI,3BA-DA17W  EVERY,JAPAN,PETROL,650.0,KEGALLE,RECONDITIONED,1,3BA-DA17W,EVERY
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,650.0,JAFFNA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,HONDA,6BA-JF3  N-BOX,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,6BA-JF3,N-BOX
CAR,PERODUA,AXIA-CG1SZ,MALAYSIA,PETROL,998.0,COLOMBO,BRAND NEW,7,AXIA-CG1SZ,Unknown
CAR,NISSAN,MAGNITE TEKNA PLUS,INDIA,PETROL,999.0,COLOMBO,BRAND NEW,4,,MAGNITE TEKNA PLUS
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,RATNAPURA,BRAND NEW,2,,BEZZA
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,KALUTARA,BRAND NEW,12,ATTO3-ADVANCED,Unknown
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,KANDY,BRAND NEW,4,SEAL-COMFORT,Unknown
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,MONERAGALA,BRAND NEW,2,ATTO3-ADVANCED,Unknown
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,GALLE,BRAND NEW,16,ATTO-3-SUPERIOR,Unknown
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,HAMBANTOTA,BRAND NEW,4,ATTO-3-SUPERIOR,Unknown
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,KEGALLE,BRAND NEW,1,,A250RA-GBVV RAIZE
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,GALLE,BRAND NEW,1,,BEZZA
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,BADULLA,BRAND NEW,2,,BEZZA
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,KURUNEGALA,BRAND NEW,3,ATTO3-ADVANCED,Unknown
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,ANURADHAPURA,BRAND NEW,1,,BEZZA
CAR,HYUNDAI,GRAND I10,SRI LANKA,PETROL,1197.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,GRAND I10
CAR,BAIC,X55II HONOR,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,X55II HONOR
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,X55 II LUXURY
CAR,MERCEDES BENZ,5AA-206041C  C180,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,1,5AA-206041C,C180
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,6,4BA-M900A,ROOMY
CAR,TOYOTA,3BA-A210A- RAIZE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,3BA-A210A,- RAIZE
CAR,LEXUS,6AA-MAYH10 LBX,JAPAN,PETROL/ELE,1490.0,COLOMBO,RECONDITIONED,4,6AA-MAYH10,LBX
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1496.0,PUTTALAM,RECONDITIONED,1,5BA-MZEA17,COROLLA
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,6,5BA-KSP210,YARIS X
CAR,SUZUKI,5AA-MX91S WAGON R,JAPAN,PETROL,650.0,ANURADHAPURA,RECONDITIONED,1,5AA-MX91S,WAGON R
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,4,4BA-M900A,ROOMY
CAR,TOYOTA,3BA -A210A  RAIZE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,,3BA -A210A  RAIZE
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,3,5AA-MH95S,WAGON R
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,GALLE,RECONDITIONED,5,5AA-A202A,RAIZE
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,GALLE,RECONDITIONED,3,6AA-MXPJ10,YARIS
CAR,TOYOTA,6AA-ZWR90W VOXY,JAPAN,PETROL/ELE,1797.0,GAMPAHA,RECONDITIONED,2,6AA-ZWR90W,VOXY
