Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,YAMAHA,FZ  VER 2.0,INDIA,PETROL,149.0,KILINOCHCHI,BRAND NEW,21,,FZ  VER 2.0
MOTOR CYCLE,SOLID,ROBOT,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,4,,ROBOT
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,JAFFNA,BRAND NEW,5,,BOLERO CITY PICKUP
MOTOR CYCLE,TMR QUANLE,ZS,CHINA,ELECTRIC,1.2,RATNAPURA,BRAND NEW,2,,ZS
MOTOR CYCLE,TMR LUYUAN,COLA 5,CHINA,ELECTRIC,0.4,GAMPAHA,BRAND NEW,3,,COLA 5
MOTOR CYCLE,TMR QUANLE,XGW,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,5,,XGW
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,COLOMBO,BRAND NEW,249,,RE 4S AUTORICKSHAW
MOTOR CYCLE,YAMAHA,RAY ZRSTREETRALLY125,INDIA,PETROL,125.0,COLOMBO,BRAND NEW,20,,RAY ZRSTREETRALLY125
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,KANDY,BRAND NEW,22,,RAY ZR 125
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,AMPARA,BRAND NEW,8,,MT 15 VER 2.0
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,JAFFNA,BRAND NEW,274,,TVS NTORQ 125 CC
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,TRINCOMALEE,BRAND NEW,67,,TVS NTORQ 125 CC
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,HAMBANTOTA,BRAND NEW,60,,RE 4S AUTORICKSHAW
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,BADULLA,BRAND NEW,60,,TVS NTORQ 125 CC
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTT5X  HILUX,THAILAND,DIESEL,2755.0,COLOMBO,BRAND NEW,2,,GUN126R-DTT5X  HILUX
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,PUTTALAM,BRAND NEW,4,,45DI
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,COLOMBO,BRAND NEW,19,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,VAVUNIYA,BRAND NEW,3,,IQUBE
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KURUNEGALA,BRAND NEW,6,,IQUBE
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,KEGALLE,BRAND NEW,29,,PULSAR NS 200
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,MANNAR,BRAND NEW,7,,RAY ZR 125
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,KANDY,BRAND NEW,75,,PULSAR N 160
MOTOR CYCLE,BAJAJ,CT 100 ES,INDIA,PETROL,102.0,MATALE,BRAND NEW,11,,CT 100 ES
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,BADULLA,BRAND NEW,2,,FRONX
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MANNAR,BRAND NEW,4,,45DI
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GAMPAHA,BRAND NEW,11,,DOLPHIN-DYNAMIC 70
DUAL PURPOSE (COMMERCIAL),BYD,SHARK 6,CHINA,PETROL/ELE,1498.0,GAMPAHA,BRAND NEW,15,,SHARK 6
DUAL PURPOSE (COMMERCIAL),BYD,SHARK 6,CHINA,PETROL/ELE,1498.0,COLOMBO,BRAND NEW,22,,SHARK 6
MOTOR CYCLE,BAJAJ,DISCOVER 150,INDIA,PETROL,144.8,MATARA,BRAND NEW,4,,DISCOVER 150
MOTOR CYCLE,WINNER,WX90,CHINA,PETROL,90.0,MATARA,BRAND NEW,1,,WX90
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,11,,MNK3
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,3,,TK 10
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,11,,WSP
THREE WHEELER,NWOW,ERVS4 PLUS,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,4,,ERVS4 PLUS
MOTOR TRICYCLE VAN,MAHINDRA,ALFA LOAD CARRIER,INDIA,DIESEL,436.0,GAMPAHA,BRAND NEW,2,,ALFA LOAD CARRIER
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,KANDY,BRAND NEW,1,HF-DELUXE,Unknown
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,KALUTARA,BRAND NEW,7,,450X
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,MANNAR,BRAND NEW,19,,PULSAR NS 200
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,BADULLA,BRAND NEW,98,,PULSAR N 160
MOTOR CYCLE,BAJAJ,CT 100 ES,INDIA,PETROL,102.0,AMPARA,BRAND NEW,72,,CT 100 ES
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,MULLATIVU,BRAND NEW,3,,PULSAR N 125
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,KURUNEGALA,BRAND NEW,35,,PULSAR N 125
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,MATARA,BRAND NEW,74,,PULSAR N 160
CAR,TOYOTA,FJA300R-GNUZY,JAPAN,DIESEL,3346.0,COLOMBO,BRAND NEW,1,,FJA300R-GNUZY
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,KURUNEGALA,BRAND NEW,111,,RUIBIN
MOTOR CYCLE,HERO,XOOM-110,INDIA,PETROL,110.9,KURUNEGALA,BRAND NEW,135,XOOM-110,Unknown
SINGLE CAB,MAHINDRA,BOLERO CITY PICK UP,INDIA,DIESEL,2523.0,COLOMBO,BRAND NEW,3,,BOLERO CITY PICK UP
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,BATTICALOA,BRAND NEW,13,,MT 15 VER 2.0
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,COLOMBO,BRAND NEW,37,,BEZZA
MOTOR CYCLE,BAJAJ,DISCOVER  125,INDIA,PETROL,124.5,RATNAPURA,BRAND NEW,2,,DISCOVER  125
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,KALUTARA,BRAND NEW,3,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,ROYAL ENFIELD,CLASSIC 350,INDIA,PETROL,349.0,TRINCOMALEE,BRAND NEW,4,,CLASSIC 350
COMMERCIAL,YUTONG,ZK6907H,CHINA,DIESEL,7520.0,GALLE,BRAND NEW,1,,ZK6907H
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GALLE,BRAND NEW,2,,DOLPHIN-DYNAMIC 70
THREE WHEELER,MAHINDRA,TREO,INDIA,ELECTRIC,3.5,COLOMBO,BRAND NEW,11,,TREO
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,GAMPAHA,BRAND NEW,14,,FRONX
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,GAMPAHA,BRAND NEW,2,,F800RE-GQGF RUSH
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,COLOMBO,BRAND NEW,42,,GN125H
THREE WHEELER,PIAGGIO,APE AUTO DX,INDIA,DIESEL,435.0,KALUTARA,BRAND NEW,3,,APE AUTO DX
CAR,HYUNDAI,SANTAFEE,SOUTH KOREA,PETROL/ELE,1598.0,KANDY,BRAND NEW,1,,SANTAFEE
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,MATARA,BRAND NEW,4,,MANA
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,JAFFNA,BRAND NEW,3,,ACE HT2
MOTOR CYCLE,HERO,XOOM-110,INDIA,PETROL,110.9,ANURADHAPURA,BRAND NEW,44,XOOM-110,Unknown
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,KILINOCHCHI,BRAND NEW,7,,RUIBIN
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,MATALE,BRAND NEW,23,,T5
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,NUWARA-ELIYA,BRAND NEW,11,,RAY ZR 125
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,11,,TK 10
MOTOR CYCLE,AIMA,MAVERICK,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,15,,MAVERICK
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,MATALE,BRAND NEW,4,,BREEZY
MOTOR CYCLE,YAMAHA,FZ  VER 2.0,INDIA,PETROL,149.0,AMPARA,BRAND NEW,38,,FZ  VER 2.0
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,KURUNEGALA,BRAND NEW,37,,BREEZY
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,HAMBANTOTA,BRAND NEW,16,,PULSAR NS 200
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,KURUNEGALA,BRAND NEW,3,,FRONX
MOTOR CYCLE,REVOLT,RV 1,INDIA,ELECTRIC,1.8,BATTICALOA,BRAND NEW,1,,RV 1
CAR,NISSAN,MAGNITE TEKNA PLUS,INDIA,PETROL,999.0,MATALE,BRAND NEW,2,,MAGNITE TEKNA PLUS
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,AMPARA,BRAND NEW,3,,ACE HT2
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,PUTTALAM,BRAND NEW,1,,ACE HT2
MOTOR CYCLE,TMR LUYUAN,MNK3,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,1,,MNK3
CAR,MERCEDES BENZ,E-200,GERMANY,PETROL,1999.0,COLOMBO,BRAND NEW,12,,E-200
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,RATNAPURA,BRAND NEW,1,,G6
MOTOR CYCLE,OKAYA,FREEDUM,INDIA,ELECTRIC,0.25,BATTICALOA,BRAND NEW,1,,FREEDUM
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,MONERAGALA,BRAND NEW,1,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,SOLID,SPORTY,CHINA,ELECTRIC,3.0,GAMPAHA,BRAND NEW,2,,SPORTY
MOTOR CYCLE,SOLID,V8,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,2,,V8
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,ANURADHAPURA,BRAND NEW,3,,45DI
MOTOR CYCLE,HERO,XTREME 125 R,INDIA,PETROL,124.7,GALLE,BRAND NEW,14,,XTREME 125 R
CAR,CHANGAN,LUMIN,CHINA,ELECTRIC,35.0,COLOMBO,BRAND NEW,4,,LUMIN
MOTOR CYCLE,SOLID,V8,CHINA,ELECTRIC,1.5,PUTTALAM,BRAND NEW,1,,V8
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,KALUTARA,BRAND NEW,53,,GN125H
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,MATARA,BRAND NEW,5,,BREEZY
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,4,,MYT
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,KEGALLE,BRAND NEW,1,,TS STREET HUNTER
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,RATNAPURA,BRAND NEW,2,,VIKING
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,KALUTARA,BRAND NEW,3,,WSP
MOTOR CYCLE,AIMA,LIBERTY,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,19,,LIBERTY
MOTOR CYCLE,AIMA,ARIA,CHINA,ELECTRIC,0.8,MONERAGALA,BRAND NEW,1,,ARIA
MOTOR CYCLE,AIMA,ARIA,CHINA,ELECTRIC,0.8,RATNAPURA,BRAND NEW,2,,ARIA
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,KALUTARA,BRAND NEW,3,,MANA
SINGLE CAB,TATA,YODHA,INDIA,DIESEL,2956.0,GAMPAHA,BRAND NEW,1,,YODHA
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,3,,YUVO TECH PLUS 575DI
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GALLE,BRAND NEW,1,,DISCOVER 125
MOTOR CYCLE,REVOLT,RV 1,INDIA,ELECTRIC,1.8,KURUNEGALA,BRAND NEW,1,,RV 1
CAR,TOYOTA,WIGO A350RA GBNE,INDONESIA,PETROL,998.0,HAMBANTOTA,BRAND NEW,1,,WIGO A350RA GBNE
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,KALUTARA,BRAND NEW,1,,G6
MOTOR CYCLE,DAYWANG(DW)SL,E-MOTOR CYCLE,CHINA,ELECTRIC,0.8,AMPARA,BRAND NEW,3,,E-MOTOR CYCLE
CAR,KIA,SONET,INDIA,PETROL,998.0,RATNAPURA,BRAND NEW,1,,SONET
LAND VEHICLE,TAFE,7250.DI,INDIA,DIESEL,2500.0,AMPARA,BRAND NEW,2,,7250.DI
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,KALUTARA,BRAND NEW,3,SEAL-COMFORT,Unknown
CAR,NISSAN,MAGNITE ACENTA BR10,INDIA,PETROL,999.0,KANDY,BRAND NEW,1,,MAGNITE ACENTA BR10
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,BADULLA,BRAND NEW,1,,T 9
MOTOR CYCLE,TAILG,RED RABBIT,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,4,,RED RABBIT
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,RATNAPURA,BRAND NEW,3,ATTO-3-SUPERIOR,Unknown
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,3,,MANA
LAND VEHICLE,NEW HOLLAND,4710,INDIA,DIESEL,2700.0,ANURADHAPURA,BRAND NEW,1,,4710
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,MATARA,BRAND NEW,5,ATTO-3-SUPERIOR,Unknown
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,COLOMBO,BRAND NEW,15,SEAL-COMFORT,Unknown
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTTHX  HILUX,THAILAND,DIESEL,2755.0,KURUNEGALA,BRAND NEW,6,,GUN126R-DTTHX  HILUX
DUAL PURPOSE (COMMERCIAL),MITSUBISHI,LC1TJHGCR L200,THAILAND,DIESEL,2442.0,GAMPAHA,BRAND NEW,1,,LC1TJHGCR L200
DUAL PURPOSE (COMMERCIAL),MITSUBISHI,LCITJLHGCR L-200,THAILAND,DIESEL,2442.0,COLOMBO,BRAND NEW,1,,LCITJLHGCR L-200
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,MANNAR,BRAND NEW,1,,F800RE-GQGF RUSH
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,PARTNER,INDIA,DIESEL,2953.0,KURUNEGALA,BRAND NEW,1,,PARTNER
CAR,TOYOTA,FJA300R-GNUZY,JAPAN,DIESEL,3346.0,PUTTALAM,BRAND NEW,1,,FJA300R-GNUZY
CAR,HONDA,RV589SJNX  HR-V,THAILAND,PETROL/ELE,1496.0,GAMPAHA,BRAND NEW,1,,RV589SJNX  HR-V
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,VAVUNIYA,BRAND NEW,1,,ACE HT2
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,MATALE,BRAND NEW,3,,DOLPHIN-DYNAMIC 70
MOTOR CYCLE,WUYANG HONDA,WH 125-15,CHINA,PETROL,125.0,KEGALLE,BRAND NEW,1,,WH 125-15
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,PUTTALAM,BRAND NEW,1,,BOLERO CITY PICKUP
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,KURUNEGALA,BRAND NEW,1,,TK 10
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,MONERAGALA,BRAND NEW,1,,IQUBE
MOTOR CYCLE,QUANLE,N9 (NINEBOT),CHINA,ELECTRIC,1.5,ANURADHAPURA,BRAND NEW,1,,N9 (NINEBOT)
THREE WHEELER,TVS,KING,INDIA,PETROL,199.26,KANDY,BRAND NEW,9,,KING
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,RATNAPURA,BRAND NEW,1,,MT 15 VER 2.0
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.0,GALLE,BRAND NEW,1,,TVS NTORQ 125 CC
MOTOR LORRY (COMMERCIAL),ISUZU,NPR75U-HL5 VAYN,JAPAN,DIESEL,5193.0,COLOMBO,BRAND NEW,1,,NPR75U-HL5 VAYN
MOTOR CYCLE,LUYUAN,MS70 Z23E,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,1,,MS70 Z23E
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,GALLE,BRAND NEW,1,,S90 PLUS
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,COLOMBO,BRAND NEW,23,,HUNK 160
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTTHX  HILUX,THAILAND,DIESEL,2755.0,KANDY,BRAND NEW,2,,GUN126R-DTTHX  HILUX
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,MONERAGALA,BRAND NEW,2,,HUNK 160
CAR,WULING,CLOUD EV,INDONESIA,ELECTRIC,99.0,COLOMBO,BRAND NEW,4,,CLOUD EV
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,MANNAR,BRAND NEW,1,,DIO STD
MOTOR CYCLE,HERO,XTREME 125 R,INDIA,PETROL,124.7,MATARA,BRAND NEW,4,,XTREME 125 R
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,ANURADHAPURA,BRAND NEW,1,ATTO-3-SUPERIOR,Unknown
MOTOR CYCLE,MAC,LUANTENG,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,1,,LUANTENG
MOTOR CYCLE,TMR QUANLE,XGW,CHINA,PETROL,1.2,GAMPAHA,BRAND NEW,1,,XGW
MOTOR CYCLE,TMR LUYUAN,S18,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,1,,S18
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-EH5MADI,JAPAN,DIESEL,2999.0,NUWARA-ELIYA,BRAND NEW,1,,NMR85U-EH5MADI
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,1,,S90 PLUS
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,KEGALLE,BRAND NEW,2,,BOLERO CITY PICKUP
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,RATNAPURA,BRAND NEW,1,HF-DELUXE,Unknown
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,MATARA,BRAND NEW,5,,HUNK 160
CAR,HYUNDAI,CRETA,INDIA,ELECTRIC,126.0,COLOMBO,BRAND NEW,1,,CRETA
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,POLONNARUWA,BRAND NEW,1,,YUVO TECH PLUS 575DI
CAR,TATA,CURVV,INDIA,ELECTRIC,48.0,COLOMBO,BRAND NEW,1,,CURVV
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.5,KANDY,BRAND NEW,1,,PULSAR N 125
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.5,KEGALLE,BRAND NEW,1,,PULSAR N 125
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KEGALLE,BRAND NEW,2,,IQUBE
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,KURUNEGALA,BRAND NEW-L/ASSEMBLE,47,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,GALLE,BRAND NEW-L/ASSEMBLE,63,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MATARA,BRAND NEW-L/ASSEMBLE,15,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,GAMPAHA,BRAND NEW-L/ASSEMBLE,123,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,MATALE,BRAND NEW-L/ASSEMBLE,18,,NTORQ 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KALUTARA,BRAND NEW-L/ASSEMBLE,78,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,182,,CT 100 ES
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,10,,NTORQ 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,7,,DISCOVER 125
MOTOR CYCLE,SENARO,CLICK 150,SRI LANKA,PETROL,150.0,KANDY,BRAND NEW-L/ASSEMBLE,2,,CLICK 150
CAR,HYUNDAI,GRAND I10,SRI LANKA,PETROL,1197.0,COLOMBO,BRAND NEW-L/ASSEMBLE,4,,GRAND I10
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,PUTTALAM,BRAND NEW-L/ASSEMBLE,21,,PULSAR N160
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MANNAR,BRAND NEW-L/ASSEMBLE,25,,CT 100 ES
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATARA,BRAND NEW-L/ASSEMBLE,17,,PULSAR N160
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,MULLATIVU,BRAND NEW-L/ASSEMBLE,3,,NTORQ 125
SINGLE CAB,LANKA ASHOK LEYLAND,BADA DOST,SRI LANKA,DIESEL,1478.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,BADA DOST
MOTOR CYCLE,NWOW,SE,SRI LANKA,ELECTRIC,0.8,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,SE
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,GALLE,BRAND NEW-L/ASSEMBLE,1,,ERC80
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BADULLA,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,2,,ACE HT2
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,2,,GN125
SINGLE CAB,TATA,YODHA,SRI LANKA,DIESEL,2956.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,YODHA
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATARA,BRAND NEW-L/ASSEMBLE,3,,GN125
CAR,DFSK,GLORY 330,SRI LANKA,DIESEL,1248.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,GLORY 330
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,1,,GN125
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,6,5BA-M900A,ROOMY
MOTOR CYCLE,HONDA,PCX160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,6,,PCX160
CAR,TOYOTA,5BA-M900A ROOMY X,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,5BA-M900A,ROOMY X
MOTOR CYCLE,HONDA,PCX160,VIETNAM,PETROL,157.0,KURUNEGALA,RECONDITIONED,1,,PCX160
CAR,SUZUKI,5BA-MH85S  WAGON R,JAPAN,PETROL,656.0,BADULLA,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,SUZUKI,3BD DA17V EVERY,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,1,,3BD DA17V EVERY
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,8,6AA-MXPJ10,YARIS
CAR,TOYOTA,5AA-A202A  RAIZE,JAPAN,PETROL/ELE,78.0,NUWARA-ELIYA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,TOYOTA,6BA-MXUA 80  HARRIER,JAPAN,PETROL,1986.0,COLOMBO,RECONDITIONED,1,6BA-MXUA,80  HARRIER
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,VAVUNIYA,RECONDITIONED,2,5BA-KSP210,YARIS
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,MATARA,RECONDITIONED,2,5AA-A202A,RAIZE
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,ANURADHAPURA,RECONDITIONED,14,6AA-RV5,VEZEL
CAR,RANGE ROVER,EVOQUE DYN HSE PHEV,UNITED KINGDOM,PETROL/ELE,1498.0,BADULLA,RECONDITIONED,1,,EVOQUE DYN HSE PHEV
