Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
CAR,TOYOTA,5BA-KSP21 YARIS,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,1,5BA-KSP21,YARIS
COMMERCIAL,TOYOTA,3DF-GDH223B LETNY,JAPAN,DIESEL,2754.0,KURUNEGALA,RECONDITIONED,1,3DF-GDH223B,LETNY
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,5,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,5,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,JAFFNA,RECONDITIONED,1,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,1,5BA-KSP210,YARIS X
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX Z GR SPORT,JAPAN,DIESEL,2393.0,GAMPAHA,RECONDITIONED,1,,HILUX Z GR SPORT
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,1,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,1,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,BADULLA,RECONDITIONED,1,5BA-KSP210,YARIS
LAND VEHICLE (SMALL),KUBOTA,K 8,JAPAN,DIESEL,465.0,KURUNEGALA,RECONDITIONED,1,,K 8
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,5BA-KSP210,YARIS
LAND VEHICLE (SMALL),KUBOTA,K 700,JAPAN,DIESEL,508.0,KURUNEGALA,RECONDITIONED,1,,K 700
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,AMPARA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,AMPARA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,ANURADHAPURA,RECONDITIONED,3,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,BADULLA,RECONDITIONED,2,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,BATTICALOA,RECONDITIONED,3,5BA-KSP210,YARIS
DUAL PURPOSE (COMMERCIAL),MITSUBISHI,3DF-LC2T,THAILAND,DIESEL,2430.0,COLOMBO,RECONDITIONED,1,3DF-LC2T,Unknown
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,65,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,COLOMBO,RECONDITIONED,2,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,COLOMBO,BRAND NEW,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,11,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,GALLE,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,22,5BA-KSP210,YARIS
COMMERCIAL,MITSUBISHI,FUSO-TPG-BE640G ROSA,JAPAN,DIESEL,2990.0,NUWARA-ELIYA,RECONDITIONED,1,FUSO-TPG-BE640G,ROSA
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,GAMPAHA,RECONDITIONED,2,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,1000.0,GAMPAHA,RECONDITIONED,1,5BA-KSP210,YARIS
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,156.0,GAMPAHA,RECONDITIONED,1,,PCX 160
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,THAILAND,DIESEL,2393.0,COLOMBO,RECONDITIONED,2,3DF-GUN125,HILUX
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,HAMBANTOTA,RECONDITIONED,3,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,JAFFNA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,JAFFNA,RECONDITIONED,3,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,966.0,JAFFNA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,998.0,JAFFNA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,13,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,10,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,KANDY,RECONDITIONED,1,5BA-KSP210,YARIS
MOTOR CYCLE,YAMAHA,SEROW,JAPAN,PETROL,249.0,PUTTALAM,RECONDITIONED,1,,SEROW
MOTOR CYCLE,HONDA,JK05,JAPAN,PETROL,124.0,KURUNEGALA,RECONDITIONED,1,,JK05
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,KEGALLE,RECONDITIONED,3,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,15,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,990.0,KURUNEGALA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,2,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,MULLATIVU,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,NUWARA-ELIYA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,POLONNARUWA,RECONDITIONED,1,5BA-KSP210,YARIS
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,JAPAN,DIESEL,2393.0,KURUNEGALA,RECONDITIONED,1,3DF-GUN125,HILUX
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,7,5BA-KSP210,YARIS
MOTOR CYCLE,ROYAL ENFIELD,CLASSIC 350,INDIA,PETROL,349.0,JAFFNA,RECONDITIONED,1,,CLASSIC 350
MOTOR CYCLE,HONDA,PCX160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,1,,PCX160
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,5,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210 YARIS X,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,1,5BA-KSP210,YARIS X
CAR,TOYOTA,5BA-KSP210-YARIS,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2,5BA-KSP210-YARIS,Unknown
CAR,TOYOTA,5BA-KSP210YARIS,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,5BA-KSP210YARIS,Unknown
MOTOR CYCLE,HONDA,ADV-160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,1,ADV-160,Unknown
CAR,SUBARU,5BA-LA150F STELLA,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,1,5BA-LA150F,STELLA
CAR,TOYOTA,5BA-LA350A PIXIS,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2,5BA-LA350A,PIXIS
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5BA-LA350S,MIRA ES
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MIRA ES
MOTOR CYCLE,YAMAHA,R15,INDIA,PETROL,155.0,BATTICALOA,RECONDITIONED,1,,R15
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5BA-LA350S,MIRA ES
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R- REVO ROCCO,THAILAND,DIESEL,2755.0,GALLE,RECONDITIONED,1,,GUN126R- REVO ROCCO
LAND VEHICLE,KUBOTA,L4508DT,THAILAND,DIESEL,2500.0,COLOMBO,RECONDITIONED,1,,L4508DT
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2,5BA-LA350S,MIRA ES
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,PUTTALAM,LOCALLY BUILT,1,,TRACTOR TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,ANURADHAPURA,LOCALLY BUILT,2,,LOW BED TRAILER
MOTOR CYCLE,KAWASAKI,LX250E,JAPAN,PETROL,249.0,KALUTARA,BOUGHT FROM AUCTION,1,,LX250E
LORRY TRAILER/BOWSER,DYNAMIC,FLATBED  TRAILER,SRI LANKA,NOT STATED,0.0,TRINCOMALEE,LOCALLY BUILT,1,,FLATBED  TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR  TRAILER,SRI LANKA,NOT STATED,0.0,POLONNARUWA,LOCALLY BUILT,2,,TRACTOR  TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,KEGALLE,LOCALLY BUILT,1,,LOW BED TRAILER
CAR,DAIHATSU,5BA-LA350S  MIRA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MIRA
LORRY TRAILER/BOWSER,TANTRI,TFB-40,SRI LANKA,NOT STATED,0.0,GAMPAHA,LOCALLY BUILT,1,TFB-40,Unknown
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,COLOMBO,LOCALLY BUILT,2,,TRACTOR TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR  TRAILER,SRI LANKA,NOT STATED,0.0,MANNAR,LOCALLY BUILT,1,,TRACTOR  TRAILER
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,VAVUNIYA,BRAND NEW,1,,450X
CAR,DAIHATSU,5BA-LA350S MARA ES,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MARA ES
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,5,5BA-LA350S,MIRA
LAND VEHICLE (SMALL),LAND FORCE,RK125,THAILAND,DIESEL,624.0,AMPARA,BRAND NEW,1,,RK125
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,12,,SE
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,AMPARA,BRAND NEW,10,,T5
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,650.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MIRA
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,JAFFNA,BRAND NEW,4,,RUIBIN
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,108,,T5
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,14,,RUIBIN
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,1,,CITI
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,RATNAPURA,BRAND NEW,1,,IQUBE
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,COLOMBO,BRAND NEW,10,,450X
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,MATALE,BRAND NEW,5,,RE 4S AUTORICKSHOW
MOTOR CYCLE,TAILG,SAI BEI,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,2,,SAI BEI
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MIRA
LAND VEHICLE,KUBOTA,L3408,JAPAN,DIESEL,1647.0,TRINCOMALEE,BRAND NEW,2,,L3408
MOTOR CYCLE,QUANLE,G 18,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,2,,G 18
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,POLONNARUWA,BRAND NEW,7,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,9,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,6,,G6
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,VAVUNIYA,BRAND NEW,4,,RE 4S AUTORICKSHOW
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KEGALLE,BRAND NEW,2,,CT 100 ES
LAND VEHICLE,ARBOS,P504-3,CHINA,DIESEL,2189.0,TRINCOMALEE,BRAND NEW,1,P504-3,Unknown
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2,5BA-LA350S,MIRA
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,ANURADHAPURA,BRAND NEW,1,,G6
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2,,CITI
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,ANURADHAPURA,BRAND NEW,7,,5045D
LAND VEHICLE,TAFE,9500DI,INDIA,DIESEL,2700.0,KILINOCHCHI,BRAND NEW,1,,9500DI
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,PUTTALAM,BRAND NEW,3,,GN12DI
MOTOR CYCLE,DAYUN,DY125,CHINA,PETROL,125.0,PUTTALAM,BRAND NEW,2,,DY125
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,KURUNEGALA,BRAND NEW,1,,TS STREET HUNTER
SPECIAL PURPOSE VEHICLE,J.C.B,SSL115,UNITED KINGDOM,DIESEL,1496.0,PUTTALAM,BRAND NEW,1,,SSL115
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,PUTTALAM,BRAND NEW,1,,5045D
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,MONERAGALA,BRAND NEW,1,,YUVO TECH PLUS 575DI
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,28,,T 9
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,6,,T 9
LAND VEHICLE,TAFE,TAFE9500,INDIA,DIESEL,2700.0,COLOMBO,BRAND NEW,3,,TAFE9500
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,PUTTALAM,BRAND NEW,1,,SE
LAND VEHICLE,YANMAR,YM358R,THAILAND,DIESEL,3319.0,ANURADHAPURA,BRAND NEW,2,,YM358R
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,5BA-LA350S,MIRA
MOTOR CYCLE,ROYAL ENFIELD,CLASSIC 350,INDIA,PETROL,349.0,GALLE,BRAND NEW,1,,CLASSIC 350
MOTOR CYCLE,QCIX,QCIX-LH,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,2,QCIX-LH,Unknown
SPECIAL PURPOSE VEHICLE,JAC,CPD 25,CHINA,ELECTRIC,80.0,COLOMBO,BRAND NEW,1,,CPD 25
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,PUTTALAM,BRAND NEW,2,,YUVO TECH PLUS 585DI
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,1,,E8S PRO
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,1,5BA-LA350S,MIRA
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,VIETNAM,DIESEL,624.0,ANURADHAPURA,BRAND NEW,2,RV125-2,Unknown
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,MONERAGALA,BRAND NEW,1,,YUVO TECH PLUS 585DI
CAR,DAIHATSU,5BA-LA350S MIRA E S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5BA-LA350S,MIRA E S
COMMERCIAL,TOYOTA,XZB70R ZGMNY COASTER,JAPAN,DIESEL,4009.0,GALLE,BRAND NEW,1,,XZB70R ZGMNY COASTER
COMMERCIAL,TOYOTA,XZB70R ZGMNY COASTER,JAPAN,DIESEL,4009.0,KURUNEGALA,BRAND NEW,2,,XZB70R ZGMNY COASTER
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,GAMPAHA,BRAND NEW,18,,RE 4S AUTORICKSHAW
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,5BA-LA350S,MIRA E.S
COMMERCIAL,TOYOTA,XZB70R-ZGMNY COASTER,JAPAN,DIESEL,4009.0,MATARA,BRAND NEW,1,,XZB70R-ZGMNY COASTER
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,2,,ZS
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,4,,T 9
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,KANDY,BRAND NEW,1,,G18
LAND VEHICLE,NEW HOLLAND,4710,INDIA,DIESEL,2700.0,BATTICALOA,BRAND NEW,1,,4710
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,5BA-LA350S,MIRA E.S
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,VAVUNIYA,BRAND NEW,5,,RE 4S AUTORICKSHAW
LAND VEHICLE,SONALIKA,DI50RX - 4WD,INDIA,DIESEL,3067.0,PUTTALAM,BRAND NEW,1,,DI50RX - 4WD
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,COLOMBO,BRAND NEW,1,,5047D
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,5BA-LA350S,MIRA ES
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW-L/ASSEMBLE,153,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,GAMPAHA,BRAND NEW-L/ASSEMBLE,160,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW-L/ASSEMBLE,48,,NTORQ 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KALUTARA,BRAND NEW-L/ASSEMBLE,15,,GN125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,KANDY,BRAND NEW-L/ASSEMBLE,86,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,29,,TVS XL 100
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,COLOMBO,BRAND NEW-L/ASSEMBLE,352,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,379,,CT 100 ES
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,BATTICALOA,BRAND NEW-L/ASSEMBLE,90,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,AMPARA,BRAND NEW-L/ASSEMBLE,113,,PULSAR N160
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,COLOMBO,BRAND NEW-L/ASSEMBLE,89,,DISCOVER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KURUNEGALA,BRAND NEW-L/ASSEMBLE,70,,PULSAR N160
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,12,,GN125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MATALE,BRAND NEW-L/ASSEMBLE,3,,TVS XL 100
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,GALLE,BRAND NEW-L/ASSEMBLE,11,,GN125
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,POLONNARUWA,BRAND NEW-L/ASSEMBLE,3,,SCOOBY 125  EFI
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA350S,MIRA ES
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,BADULLA,BRAND NEW-L/ASSEMBLE,2,,BOLERO CITY PICKUP
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,5BA-LA350S,MIRA ES
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,KEGALLE,BRAND NEW-L/ASSEMBLE,46,,NTORQ 125
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,GALLE,BRAND NEW-L/ASSEMBLE,5,,DOST
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,AMPARA,BRAND NEW-L/ASSEMBLE,24,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
DUAL PURPOSE (COMMERCIAL),J M C,VIGUS PRO,SRI LANKA,DIESEL,1998.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,VIGUS PRO
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,BATTICALOA,BRAND NEW-L/ASSEMBLE,44,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,AMPARA,BRAND NEW-L/ASSEMBLE,5,,TVS XL 100
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
CAR,DAIHATSU,5BA-LA650S,JAPAN,PETROL,650.0,COLOMBO,RECONDITIONED,1,5BA-LA650S,Unknown
COMMERCIAL,FOTON,BJ6549B-VIEW-CS2,SRI LANKA,DIESEL,1968.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,BJ6549B-VIEW-CS2
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,RE 4S AUTORICKSHOW
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,AMPARA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
DUAL PURPOSE (COMMERCIAL),J M C,JX1035TSE VIGUS PRO,SRI LANKA,DIESEL,1998.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,JX1035TSE VIGUS PRO
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,LEADER R 100
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KEGALLE,BRAND NEW-L/ASSEMBLE,2,,PATTAYA DOUBLE POWER
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,RE 4S AUTORICKSHAW
CAR,DAIHATSU,5BA-LA900S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,5BA-LA900S,TAFT
MOTOR CYCLE,RANOMOTO,GN 125,SRI LANKA,PETROL,118.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,GN 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,BADULLA,BRAND NEW-L/ASSEMBLE,1,,TVS XL 100
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,COLOMBO,RECONDITIONED,1,,PCX 125
CAR,DAIHATSU,5BA-LA900S,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5BA-LA900S,TAFT
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,6,5BA-LA900S,TAFT
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2,5BA-LA900S,TAFT
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,5BA-LA900S,TAFT
LAND VEHICLE (SMALL),KUBOTA,K550A,JAPAN,DIESEL,375.0,JAFFNA,RECONDITIONED,3,,K550A
