Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,YOM,No of vehicle,Model_Code,Clean_Name
CAR,PERODUA,AXIA-CG1SZ,MALAYSIA,PETROL,998.0,HAMBANTOTA,BRAND NEW,2025.0,1,AXIA-CG1SZ,Unknown
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,KEGALLE,BRAND NEW,2025.0,5,,BEZZA
CAR,BYD,SEALION 6 PREMIUM,CHINA,PETROL/ELE,1498.0,GALLE,BRAND NEW,2025.0,1,,SEALION 6 PREMIUM
CAR,CHANGAN,S 07,CHINA,ELECTRIC,99.0,MATALE,BRAND NEW,2025.0,1,,S 07
CAR,TOYOTA,URBAN CRUISER TAISER,INDIA,PETROL,998.0,COLOMBO,RECONDITIONED,2025.0,2,,URBAN CRUISER TAISER
CAR,CHERY,TIGGO CROSS,CHINA,PETROL/ELE,1498.0,COLOMBO,BRAND NEW,2025.0,4,,TIGGO CROSS
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2023.0,4,5AA-B44A,ROOX
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,2024.0,4,5AA-MH95S,WAGON R
CAR,TOYOTA,YARIS 5BA-KSP210,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,2023.0,1,,YARIS 5BA-KSP210
CAR,SUZUKI,5AA-MH95S  WAGON R,JAPAN,PETROL,657.0,KURUNEGALA,BRAND NEW,2025.0,1,5AA-MH95S,WAGON R
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,PUTTALAM,RECONDITIONED,2025.0,1,3BA-VJA300W,Unknown
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1496.0,PUTTALAM,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2023.0,7,5BA-M900A,ROOMY
CAR,NISSAN,ALMERA,THAILAND,PETROL,999.0,COLOMBO,RECONDITIONED,2024.0,1,,ALMERA
CAR,TOYOTA,5AA-A202A  RAIZE,JAPAN,PETROL/ELE,78.0,GALLE,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2025.0,4,5AA-MH95S,WAGON R
CAR,LAND ROVER,RANGE ROVER,UNITED KINGDOM,PETROL/ELE,3000.0,COLOMBO,BRAND NEW,2025.0,3,,RANGE ROVER
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,HAMBANTOTA,RECONDITIONED,2023.0,1,6AA-MXPJ10,YARIS
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,NUWARA-ELIYA,RECONDITIONED,2022.0,1,4BA-M900A,ROOMY
CAR,TOYOTA,NYC200R-DHXHBF,INDONESIA,PETROL/ELE,1496.0,COLOMBO,BRAND NEW,2025.0,11,,NYC200R-DHXHBF
CAR,SUZUKI,3BA-HA37S ALTO,JAPAN,PETROL,656.0,GAMPAHA,RECONDITIONED,2024.0,1,3BA-HA37S,ALTO
CAR,MERCEDES BENZ,GLS 450 4MATIC,U.S.A,PETROL,2999.0,COLOMBO,BRAND NEW,2025.0,5,,GLS 450 4MATIC
CAR,PEUGEOT,2008GT,SPAIN,PETROL,1199.0,KANDY,BRAND NEW,2025.0,1,,2008GT
CAR,NISSAN,5AA-B44W DAYS,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2024.0,1,5AA-B44W,DAYS
CAR,TOYOTA,4BA-M900A  ROOMY,JAPAN,PETROL,996.0,MONERAGALA,RECONDITIONED,2024.0,1,4BA-M900A,ROOMY
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2023.0,6,3BA-A210A,RAIZE
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,BATTICALOA,RECONDITIONED,2025.0,5,6AA-RV5,VEZEL
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,KEGALLE,RECONDITIONED,2023.0,7,5BA-KSP210,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2025.0,6,5AA-MH95S,WAGON R
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2023.0,10,5BA-LA350S,MIRA
CAR,AUDI,E-TRON 50 QUATTRO,BELGIUM,ELECTRIC,230.0,COLOMBO,BRAND NEW,2024.0,1,,E-TRON 50 QUATTRO
CAR,VOLKSWAGEN,3BA-CIDKR T- CROSS,GERMANY,PETROL,996.0,PUTTALAM,RECONDITIONED,2023.0,1,3BA-CIDKR,T- CROSS
CAR,MITSUBISHI,5BA-B33W,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2024.0,1,5BA-B33W,WAGON EK
CAR,MERCEDES BENZ,CLA 200 COUPE,HUNGARY,PETROL,1332.0,COLOMBO,BRAND NEW,2025.0,1,,CLA 200 COUPE
CAR,MITSUBISHI,5AA-B34W  EK X,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,2023.0,1,5AA-B34W,EK X
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,656.0,COLOMBO,RECONDITIONED,2023.0,1,5BD-DA17V,EVEVRY
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2696.0,MATALE,RECONDITIONED,2023.0,1,3BA-TRJ150W,TXL
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,8,5BA-LA350S,MIRA ES
CAR,TOYOTA,5BA-MXPB10 YARIS,JAPAN,PETROL,1496.0,KURUNEGALA,RECONDITIONED,2023.0,1,5BA-MXPB10,YARIS
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2025.0,1,5AA-MK94S,SPACIA
CAR,DAIHATSU,5BA-LA350S  MIRA,JAPAN,PETROL,658.0,GALLE,BRAND NEW,2024.0,1,5BA-LA350S,MIRA
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,2,5BA-B33W,EK WAGON
CAR,HONDA,CITY,THAILAND,PETROL,988.0,MATALE,RECONDITIONED,2025.0,1,,CITY
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,998.0,RATNAPURA,RECONDITIONED,2024.0,1,3BA-A210A,RAIZE
CAR,PORSCHE,718 CAYMAN STYLE,GERMANY,PETROL,1988.0,COLOMBO,BRAND NEW,2025.0,1,,718 CAYMAN STYLE
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2024.0,3,5BA-MH85S,WAGON R
CAR,HONDA,6AA-RV5V VEZEL,JAPAN,PETROL/ELE,1496.0,KURUNEGALA,RECONDITIONED,2024.0,1,6AA-RV5V,VEZEL
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2024.0,2,5BA-LA350S,MIRA  E S
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2024.0,2,5BA-KSP210,Unknown
CAR,PROTON,SAGA,SRI LANKA,PETROL,1299.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2024.0,5,,SAGA
CAR,HONDA,6AA-RV5,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2024.0,2,6AA-RV5,VEVEL
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,2022.0,5,6AA-RV5,VEZEL
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,JAFFNA,RECONDITIONED,2025.0,5,5AA-MH95S,WAGON R
CAR,VOLKSWAGEN,3BA-AWDLA  POLO,GERMANY,PETROL,999.0,COLOMBO,RECONDITIONED,2023.0,1,3BA-AWDLA,POLO
CAR,MERCEDES BENZ,5BA-118384M CLA180,GERMANY,PETROL,1332.0,COLOMBO,RECONDITIONED,2022.0,1,5BA-118384M,CLA180
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2025.0,1,5BD-DA17V,EVERY
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2024.0,5,5BA-M900A,ROOMY
CAR,MERCEDES BENZ,4AA-214050C E200,GERMANY,PETROL,1997.0,COLOMBO,RECONDITIONED,2024.0,2,4AA-214050C,E200
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,2025.0,1,5BA-KSP210,Unknown
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,BATTICALOA,BRAND NEW,2025.0,1,,FRONX
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,NUWARA-ELIYA,BRAND NEW,2025.0,2,,SEALION 6 SUPERIOR
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,KEGALLE,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,POLONNARUWA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA  E S
CAR,TOYOTA,6BA-MXUA80 HARRIER,JAPAN,PETROL,1986.0,COLOMBO,RECONDITIONED,2025.0,2,6BA-MXUA80,HARRIER
CAR,TOYOTA,3BA-TRJ150W PRADO,JAPAN,PETROL,2693.0,KEGALLE,RECONDITIONED,2023.0,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,YARIS ATIV,THAILAND,PETROL,1197.0,COLOMBO,RECONDITIONED,2025.0,6,,YARIS ATIV
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,998.0,MATARA,RECONDITIONED,2025.0,1,5BA-M900A,ROOMY
CAR,TOYOTA,3BA-NGX10 C-HR,JAPAN,PETROL,1196.0,GALLE,RECONDITIONED,2023.0,1,3BA-NGX10,C-HR
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,2022.0,2,3BA-A210A,RAIZE
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,ANURADHAPURA,RECONDITIONED,2025.0,2,,YARIS CROSS
CAR,MITSUBISHI,NC1WXRPGRV1 XPANDER,INDONESIA,PETROL,1499.0,GALLE,BRAND NEW,2025.0,1,,NC1WXRPGRV1 XPANDER
CAR,DAIHATSU,5BA-LA650S TANTO,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2023.0,1,5BA-LA650S,TANTO
CAR,MITSUBISHI,NC1WLRPGRV1 XPANDER,INDONESIA,PETROL,1499.0,COLOMBO,BRAND NEW,2025.0,1,,NC1WLRPGRV1 XPANDER
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,NUWARA-ELIYA,BRAND NEW,2025.0,2,,A250RA-GBVV RAIZE
CAR,HONDA,6AA-RV5,JAPAN,PETROL/ELE,1496.0,KANDY,RECONDITIONED,2024.0,1,6AA-RV5,VEVEL
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,2023.0,8,5BA-M900A,ROOMY
CAR,TOYOTA,KSP210 YARIS,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,2023.0,1,,KSP210 YARIS
CAR,SUZUKI,5BA-MH85S WAGONR,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2023.0,1,5BA-MH85S,WAGONR
CAR,DAIHATSU,3BA-A210S  ROCKY,JAPAN,PETROL,996.0,HAMBANTOTA,RECONDITIONED,2024.0,1,3BA-A210S,ROCKY
CAR,TOYOTA,5BA-A202A RAIZE,JAPAN,ELECTRIC,78.0,MATARA,RECONDITIONED,2025.0,1,5BA-A202A,RAIZE
CAR,SUZUKI,5AA-MR92S  HUSTLER,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2024.0,1,5AA-MR92S,HUSTLER
CAR,MERCEDES BENZ,5AA-206041C  C180,GERMANY,PETROL,1494.0,COLOMBO,RECONDITIONED,2023.0,1,5AA-206041C,C180
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2024.0,1,3BA-DA17W,EVERY
CAR,TOYOTA,5BA-M900A,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2023.0,1,5BA-M900A,ROOMY
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,2025.0,5,5AA-MH95S,WAGON R
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,VAVUNIYA,RECONDITIONED,2025.0,1,5BA-LA350S,MIRA ES
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,NISSAN,5AA-B44A,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2023.0,1,5AA-B44A,ROOX
CAR,TOYOTA,3BA-TRJ250W,JAPAN,PETROL,2690.0,COLOMBO,RECONDITIONED,2024.0,1,3BA-TRJ250W,VX
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2024.0,3,5AA-MH95S,WAGON R
CAR,SUZUKI,5AA-MK94S,JAPAN,PETROL,657.0,MATARA,RECONDITIONED,2025.0,1,5AA-MK94S,Unknown
CAR,SUZUKI,4AA-MN71S,JAPAN,PETROL,998.0,KANDY,RECONDITIONED,2023.0,1,4AA-MN71S,X-BEE
CAR,SUZUKI,FRONX,INDIA,PETROL,998.0,KEGALLE,BRAND NEW,2025.0,3,,FRONX
CAR,TOYOTA,6AA-AAHH40W VELLFIRE,JAPAN,PETROL/ELE,2487.0,COLOMBO,RECONDITIONED,2024.0,1,6AA-AAHH40W,VELLFIRE
CAR,TOYOTA,3BA-A210A,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2025.0,2,3BA-A210A,RAIZE G
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,659.0,MATARA,RECONDITIONED,2023.0,2,5AA-B44A,ROOX
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,1,5BA-MH85S,WAGON R
CAR,TOYOTA,6AA-ZVG13,JAPAN,PETROL/ELE,1797.0,GALLE,RECONDITIONED,2024.0,1,6AA-ZVG13,COROLLA
CAR,TOYOTA,6AA-MXPJ10  YARIS,JAPAN,PETROL/ELE,1496.0,GAMPAHA,RECONDITIONED,2024.0,1,6AA-MXPJ10,YARIS
CAR,TOYOTA,5BA-A201A RAICE,JAPAN,PETROL,1196.0,HAMBANTOTA,RECONDITIONED,2023.0,1,5BA-A201A,RAICE
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,2024.0,5,5BA-LA350S,MIRA
CAR,LAND CRUISER,3BA-VJA300W,JAPAN,PETROL,3444.0,GAMPAHA,RECONDITIONED,2025.0,1,3BA-VJA300W,Unknown
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,NUWARA-ELIYA,RECONDITIONED,2024.0,1,5BD-DA17V,EVERY
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,KANDY,BRAND NEW,2025.0,1,,F800RE-GQGF RUSH
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2024.0,3,4AA-MK54S,SPACIA
CAR,HONDA,CRV VTIX,AUSTRALIA,PETROL,1498.0,GAMPAHA,RECONDITIONED,2023.0,1,,CRV VTIX
CAR,TOYOTA,URBAN CRUISERHYRYDER,INDIA,PETROL/ELE,1490.0,KURUNEGALA,RECONDITIONED,2025.0,1,,URBAN CRUISERHYRYDER
CAR,TOYOTA,3BA-A210A  RAIZE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2023.0,2,3BA-A210A,RAIZE
CAR,SUZUKI,5BA-MH85S,JAPAN,PETROL,656.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-MH85S,WAGONR
CAR,SUZUKI,5BA-MH85S  WAGON R,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2023.0,2,5BA-MH85S,WAGON R
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,2022.0,1,5BA-M900A,ROOMY
CAR,DAIHATSU,5BA-KA350S MIRA,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2023.0,1,5BA-KA350S,MIRA
CAR,NISSAN,5BA-B43W,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2023.0,2,5BA-B43W,DAYS
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3445.0,GAMPAHA,RECONDITIONED,2024.0,1,3BA-VJA300W,Unknown
CAR,SUZUKI,5BA-DA17V EVERY,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2025.0,1,5BA-DA17V,EVERY
CAR,HONDA,6BA-JF5 N-BOX,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2025.0,1,6BA-JF5,N-BOX
CAR,HONDA,6BA-JH3,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2024.0,1,6BA-JH3,N WAGON
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,TRINCOMALEE,RECONDITIONED,2024.0,1,5BD-DR17V,CLIPPER
CAR,TOYOTA,5BA-M900A,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2024.0,2,5BA-M900A,ROOMY
CAR,SUZUKI,MH85S WAGON R,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2024.0,1,,MH85S WAGON R
CAR,SUZUKI,3BA-DA17W  EVERY,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2025.0,1,3BA-DA17W,EVERY
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,MATARA,RECONDITIONED,2023.0,1,5AA-MH95S,WAGON R
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,PUTTALAM,BRAND NEW,2025.0,1,,F800RE-GQGF RUSH
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,JAFFNA,RECONDITIONED,2023.0,1,5BA-KSP210,YARIS
CAR,TOYOTA,6AA-MXPJ1 YARIS,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,2025.0,1,6AA-MXPJ1,YARIS
CAR,DAIHATSU,5BA-LA350S  MIRA,JAPAN,PETROL,650.0,ANURADHAPURA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA
CAR,TOYOTA,3BA-A210A,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,2025.0,1,3BA-A210A,RAIZE G
CAR,DAIHATSU,4BA-M900S THCR,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2022.0,1,4BA-M900S,THCR
CAR,SUZUKI,5AA-MH95S   WAGON R,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,5AA-MH95S,WAGON R
CAR,HONDA,CR-V VTIL 17,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,2024.0,1,CR-V,VTIL 17
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA ES
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,MONERAGALA,RECONDITIONED,2025.0,1,4BA-M900A,ROOMY
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2025.0,2,5BA-LA350S,MIRA ES
CAR,TOYOTA,5BA-M910A ROOMY,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-M910A,ROOMY
CAR,TOYOTA,5BA-MXPB10 YARIS,JAPAN,PETROL,1490.0,JAFFNA,RECONDITIONED,2023.0,1,5BA-MXPB10,YARIS
CAR,TOYOTA,5BA-M900A,JAPAN,PETROL,996.0,KEGALLE,RECONDITIONED,2023.0,1,5BA-M900A,ROOMY
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,660.0,ANURADHAPURA,RECONDITIONED,2023.0,1,5AA-B44A,ROOX
CAR,TOYOTA,3BA-NGX10 C-HR,JAPAN,PETROL,1196.0,PUTTALAM,RECONDITIONED,2023.0,1,3BA-NGX10,C-HR
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,MATALE,RECONDITIONED,2023.0,1,5BA-M900A,ROOMY
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,PETROL/ELE,1196.0,KANDY,RECONDITIONED,2023.0,1,5AA-A202S,ROCKY
CAR,DAIHATSU,5BA-LA150S,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2023.0,1,5BA-LA150S,MOVE
CAR,SUZUKI,5BA-MH85S,JAPAN,PETROL,656.0,GALLE,RECONDITIONED,2025.0,1,5BA-MH85S,WAGONR
CAR,HONDA,6AA-RV5,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2025.0,1,6AA-RV5,VEVEL
CAR,LAND ROVER,DEFENDER,UNITED KINGDOM,PETROL/ELE,1997.0,COLOMBO,RECONDITIONED,2025.0,2,,DEFENDER
CAR,HONDA,6AA-RV6 VEZEL,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,2025.0,1,6AA-RV6,VEZEL
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,PETROL,1190.0,RATNAPURA,RECONDITIONED,2024.0,1,5AA-A202S,ROCKY
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2025.0,2,4AA-MK54S,SPACIA
CAR,SUZUKI,3BD-DA17V,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2025.0,1,3BD-DA17V,Unknown
CAR,MERCEDES BENZ,5AA-206042C C200,GERMANY,PETROL,1494.0,COLOMBO,RECONDITIONED,2022.0,1,5AA-206042C,C200
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,ANURADHAPURA,RECONDITIONED,2025.0,1,3BA-A210A,RAIZE
CAR,NISSAN,6AA-FE13 AURA,JAPAN,ELECTRIC,100.0,COLOMBO,RECONDITIONED,2024.0,1,6AA-FE13,AURA
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,BADULLA,RECONDITIONED,2024.0,1,5AA-A202A,RAIZE
CAR,AUDI,3AA-GYDLA,GERMANY,PETROL,999.0,KURUNEGALA,RECONDITIONED,2023.0,1,3AA-GYDLA,A3
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1490.0,BATTICALOA,RECONDITIONED,2023.0,1,5BA-MZEA17,COROLLA
CAR,HONDA,6BA-JF3 N-BOX CUSTOM,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2023.0,1,6BA-JF3,N-BOX CUSTOM
CAR,MERCEDES BENZ,EQA 250 PLUS,GERMANY,ELECTRIC,140.0,COLOMBO,BRAND NEW,2025.0,1,,EQA 250 PLUS
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,650.0,KANDY,RECONDITIONED,2023.0,1,3BA-DA17W,EVERY
CAR,CHERY,TIGGO 4 PRO,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW,2025.0,2,,TIGGO 4 PRO
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA ES
CAR,NISSAN,5BA-B43W DAYS,JAPAN,PETROL,659.0,GAMPAHA,RECONDITIONED,2024.0,1,5BA-B43W,DAYS
CAR,HONDA,6BA-FL1 CIVIC,JAPAN,PETROL,1496.0,KANDY,RECONDITIONED,2023.0,1,6BA-FL1,CIVIC
CAR,SUZUKI,5AA-MR92S,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2023.0,1,5AA-MR92S,HUSLER
CAR,SUZUKI,4AA-MN71S,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,2024.0,1,4AA-MN71S,X-BEE
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2023.0,1,5AA-B44A,ROOX
CAR,SUZUKI,4AA-HK54S SPACIA,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2024.0,1,4AA-HK54S,SPACIA
CAR,DONGFENG,BOX E3,CHINA,ELECTRIC,50.0,RATNAPURA,BRAND NEW,2025.0,1,,BOX E3
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,HAMBANTOTA,BRAND NEW,2025.0,1,,F800RE-GQGF RUSH
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,MULLATIVU,RECONDITIONED,2024.0,1,4AA-MH55S,WAGON R
CAR,MERCEDES BENZ,GLB200 AMG LINE PREM,UNITED KINGDOM,PETROL,1332.0,COLOMBO,RECONDITIONED,2024.0,1,,GLB200 AMG LINE PREM
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,KALUTARA,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,NISSAN,3BA-DR17W NV100,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2023.0,1,3BA-DR17W,NV100
CAR,NISSAN,MAGNITE N-CONNECTA,INDIA,PETROL,999.0,HAMBANTOTA,BRAND NEW,2025.0,2,,MAGNITE N-CONNECTA
CAR,MAZDA,5AA-MJ95S,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,2023.0,1,5AA-MJ95S,FLAIR
CAR,AUDI,Q3 3AA-F3DFY,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,2024.0,1,,Q3 3AA-F3DFY
CAR,NISSAN,5BA-B46W DAYZ,JAPAN,PETROL,659.0,GAMPAHA,RECONDITIONED,2024.0,1,5BA-B46W,DAYZ
CAR,B.M.W.,XI,AUSTRALIA,PETROL,1499.0,GAMPAHA,RECONDITIONED,2025.0,1,,XI
CAR,SUZUKI,5AA-MH95S  WAGON R,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2023.0,1,5AA-MH95S,WAGON R
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2023.0,3,5BA-MH85S,WAGON R
CAR,KIA,SONET,INDIA,PETROL,998.0,KALUTARA,BRAND NEW,2025.0,3,,SONET
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL,78.0,KALUTARA,RECONDITIONED,2025.0,1,5AA-A202A,RAIZE
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA
